날짜,Utilities,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2017-07-25,5609.34,,,,,,,,,,,,
2017-07-26,5637.3,,,,,,,,,,,,
2017-07-27,5695.78,,,,,,,,,,,,
2017-07-28,5641.83,,,,,,,,,,,,
2017-07-31,5650.26,,,,,,,,,,,,
2017-08-01,5696.12,,,,,,,,,,,,
2017-08-02,5714.89,,,,,,,,,,,,
2017-08-03,5635.71,,,,,,,,,,,,
2017-08-04,5711.57,,,,,,,,,,,,
2017-08-07,5704.63,,,,,,,,,,,,
2017-08-08,5680.15,,,,,,,,,,,,
2017-08-09,5650.36,,,,,,,,,,,,
2017-08-10,5673.55,,,,,,,,,,,,
2017-08-11,5639.71,,,,,,,,,,,,
2017-08-14,5686.95,,,,,,,,,,,,
2017-08-16,5649.18,,,,,,,,,,,,
2017-08-17,5674.95,,,,,,,,,,,,
2017-08-18,5685.78,,,,,,,,,,,,
2017-08-21,5674.92,,,,,,,,,,,,
2017-08-22,5727.71,,,,,,,,,,,,
2017-08-23,5707.93,,,,,,,,,,,,
2017-08-24,5803.85,,,,,,,,,,,,
2017-08-25,5762.17,,,,,,,,,,,,
2017-08-28,5805.14,,,,,,,,,,,,
2017-08-29,5806.56,,,,,,,,,,,,
2017-08-30,5840.31,,,,,,,,,,,,
2017-08-31,5842.06,,,,,,,,,,,,
2017-09-01,5812.85,,,,,,,,,,,,
2017-09-04,5787.92,,,,,,,,,,,,
2017-09-05,5737.27,,,,,,,,,,,,
2017-09-06,5734.62,,,,,,,,,,,,
2017-09-07,5743.61,,,,,,,,,,,,
2017-09-08,5682.74,,,,,,,,,,,,
2017-09-11,5780.86,,,,,,,,,,,,
2017-09-12,5782.84,,,,,,,,,,,,
2017-09-13,5798.24,,,,,,,,,,,,
2017-09-14,5824.34,,,,,,,,,,,,
2017-09-15,5736.67,,,,,,,,,,,,
2017-09-18,5729.15,,,,,,,,,,,,
2017-09-19,5751.99,,,,,,,,,,,,
2017-09-20,5677.11,,,,,,,,,,,,
2017-09-21,5674.36,,,,,,,,,,,,
2017-09-22,5506.44,,,,,,,,,,,,
2017-09-25,5466.41,,,,,,,,,,,,
2017-09-26,5512.09,,,,,,,,,,,,
2017-09-27,5526.92,,,,,,,,,,,,
2017-09-28,5594.73,,,,,,,,,,,,
2017-09-29,5698.48,,,,,,,,,,,,
2017-10-10,5731.42,,,,,,,,,,,,
2017-10-11,5690.03,,,,,,,,,,,,
2017-10-12,5698.38,,,,,,,,,,,,
2017-10-13,5770.33,,,,,,,,,,,,
2017-10-16,5828.65,,,,,,,,,,,,
2017-10-17,5836.99,,,,,,,,,,,,
2017-10-18,5866.9,,,,,,,,,,,,
2017-10-19,5875.79,,,,,,,,,,,,
2017-10-20,5869.14,,,,,,,,,,,,
2017-10-23,5898.51,,,,,,,,,,,,
2017-10-24,5945.71,,,,,,,,,,,,
2017-10-25,5951.53,,,,,,,,,,,,
2017-10-26,6026.29,,,,,,,,,,,,
2017-10-27,6054.43,,,,,,,,,,,,
2017-10-30,6027.42,,,,,,,,,,,,
2017-10-31,5994.89,,,,,,,,,,,,
2017-11-01,6052.59,,,,,,,,,,,,
2017-11-02,6076.87,,,,,,,,,,,,
2017-11-03,6115.3,,,,,,,,,,,,
2017-11-06,6110.89,,,,,,,,,,,,
2017-11-07,6107.02,,,,,,,,,,,,
2017-11-08,6131.25,,,,,,,,,,,,
2017-11-09,6140.08,,,,,,,,,,,,
2017-11-10,6083.78,,,,,,,,,,,,
2017-11-13,5999.28,,,,,,,,,,,,
2017-11-14,5978.81,,,,,,,,,,,,
2017-11-15,5932.79,,,,,,,,,,,,
2017-11-16,6016.68,,,,,,,,,,,,
2017-11-17,6010.4,,,,,,,,,,,,
2017-11-20,6022.24,,,,,,,,,,,,
2017-11-21,6023.12,,,,,,,,,,,,
2017-11-22,6021.84,,,,,,,,,,,,
2017-11-23,6051.76,,,,,,,,,,,,
2017-11-24,6048.72,,,,,,,,,,,,
2017-11-27,6065.22,,,,,,,,,,,,
2017-11-28,6094.59,,,,,,,,,,,,
2017-11-29,6130.55,,,,,,,,,,,,
2017-11-30,6065.43,,,,,,,,,,,,
2017-12-01,6061.58,,,,,,,,,,,,
2017-12-04,6194.97,,,,,,,,,,,,
2017-12-05,6207.73,,,,,,,,,,,,
2017-12-06,6152.91,,,,,,,,,,,,
2017-12-07,6006.41,,,,,,,,,,,,
2017-12-08,5986.21,,,,,,,,,,,,
2017-12-11,6063.44,,,,,,,,,,,,
2017-12-12,5946.79,,,,,,,,,,,,
2017-12-13,6040.57,,,,,,,,,,,,
2017-12-14,6005.49,,,,,,,,,,,,
2017-12-15,6051.54,,,,,,,,,,,,
2017-12-18,6093.07,,,,,,,,,,,,
2017-12-19,6053.53,,,,,,,,,,,,
2017-12-20,6044.84,,,,,,,,,,,,
2017-12-21,5969.83,,,,,,,,,,,,
2017-12-22,5981.17,,,,,,,,,,,,
2017-12-26,5994.21,,,,,,,,,,,,
2017-12-27,5976.22,,,,,,,,,,,,
2017-12-28,6071.54,,,,,,,,,,,,
2018-01-02,6132.09,,,,,,,,,,,,
2018-01-03,6128.45,,,,,,,,,,,,
2018-01-04,6007.76,,,,,,,,,,,,
2018-01-05,6081.42,,,,,,,,,,,,
2018-01-08,6169.01,,,,,,,,,,,,
2018-01-09,6180.25,,,,,,,,,,,,
2018-01-10,6246.94,,,,,,,,,,,,
2018-01-11,6252.51,,,,,,,,,,,,
2018-01-12,6213.72,,,,,,,,,,,,
2018-01-15,6271.72,,,,,,,,,,,,
2018-01-16,6260.21,,,,,,,,,,,,
2018-01-17,6212.87,,,,,,,,,,,,
2018-01-18,6161.72,,,,,,,,,,,,
2018-01-19,6246.39,,,,,,,,,,,,
2018-01-22,6299.04,,,,,,,,,,,,
2018-01-23,6332.69,,,,,,,,,,,,
2018-01-24,6312.7,,,,,,,,,,,,
2018-01-25,6373.69,,,,,,,,,,,,
2018-01-26,6361.55,,,,,,,,,,,,
2018-01-29,6464.77,,,,,,,,,,,,
2018-01-30,6426.4,,,,,,,,,,,,
2018-01-31,6385.57,,,,,,,,,,,,
2018-02-01,6383.69,,,,,,,,,,,,
2018-02-02,6291.86,,,,,,,,,,,,
2018-02-05,6172.71,,,,,,,,,,,,
2018-02-06,6096.04,,,,,,,,,,,,
2018-02-07,5877.83,,,,,,,,,,,,
2018-02-08,5933.71,,,,,,,,,,,,
2018-02-09,5900.27,,,,,,,,,,,,
2018-02-12,5893.92,,,,,,,,,,,,
2018-02-13,5845.53,,,,,,,,,,,,
2018-02-14,5884.9,,,,,,,,,,,,
2018-02-19,6035.26,,,,,,,,,,,,
2018-02-20,5982.36,,,,,,,,,,,,
2018-02-21,6044.87,,,,,,,,,,,,
2018-02-22,6000.87,,,,,,,,,,,,
2018-02-23,6131.92,,,,,,,,,,,,
2018-02-26,6182.08,,,,,,,,,,,,
2018-02-27,6177.89,,,,,,,,,,,,
2018-02-28,6074.11,,,,,,,,,,,,
2018-03-02,6059.44,,,,,,,,,,,,
2018-03-05,5932.94,,,,,,,,,,,,
2018-03-06,5965.9,,,,,,,,,,,,
2018-03-07,5938.57,,,,,,,,,,,,
2018-03-08,5995.5,,,,,,,,,,,,
2018-03-09,6127.53,,,,,,,,,,,,
2018-03-12,6189.83,,,,,,,,,,,,
2018-03-13,6165.82,,,,,,,,,,,,
2018-03-14,6138.08,,,,,,,,,,,,
2018-03-15,6176.58,,,,,,,,,,,,
2018-03-16,6136.27,,,,,,,,,,,,
2018-03-19,6089.41,,,,,,,,,,,,
2018-03-20,6071.65,,,,,,,,,,,,
2018-03-21,6067.99,,,,,,,,,,,,
2018-03-22,6095.3,,,,,,,,,,,,
2018-03-23,5924.31,,,,,,,,,,,,
2018-03-26,6020.96,,,,,,,,,,,,
2018-03-27,6078.06,,,,,,,,,,,,
2018-03-28,6001.92,,,,,,,,,,,,
2018-03-29,6024.85,,,,,,,,,,,,
2018-03-30,6097.05,,,,,,,,,,,,
2018-04-02,6171.95,,,,,,,,,,,,
2018-04-03,6229.34,,,,,,,,,,,,
2018-04-04,6146.81,,,,,,,,,,,,
2018-04-05,6221.17,,,,,,,,,,,,
2018-04-06,6146.08,,,,,,,,,,,,
2018-04-09,6141.69,,,,,,,,,,,,
2018-04-10,6136.21,,,,,,,,,,,,
2018-04-11,6097.3,,,,,,,,,,,,
2018-04-12,6115.26,,,,,,,,,,,,
2018-04-13,6132.4,,,,,,,,,,,,
2018-04-16,6087.96,,,,,,,,,,,,
2018-04-17,6139.62,,,,,,,,,,,,
2018-04-18,6196.36,,,,,,,,,,,,
2018-04-19,6144.24,,,,,,,,,,,,
2018-04-20,6143.6,,,,,,,,,,,,
2018-04-23,6115.91,,,,,,,,,,,,
2018-04-24,6141.84,,,,,,,,,,,,
2018-04-25,5979.55,,,,,,,,,,,,
2018-04-26,6028.22,,,,,,,,,,,,
2018-04-27,6032.79,,,,,,,,,,,,
2018-04-30,6187.08,,,,,,,,,,,,
2018-05-02,6156.84,,,,,,,,,,,,
2018-05-03,6078.5,,,,,,,,,,,,
2018-05-04,6029.01,,,,,,,,,,,,
2018-05-08,5951.47,,,,,,,,,,,,
2018-05-09,6014.18,,,,,,,,,,,,
2018-05-10,6013.18,,,,,,,,,,,,
2018-05-11,6054.11,,,,,,,,,,,,
2018-05-14,6052.99,,,,,,,,,,,,
2018-05-15,5972.71,,,,,,,,,,,,
2018-05-16,5929.51,,,,,,,,,,,,
2018-05-17,5913.88,,,,,,,,,,,,
2018-05-18,5975.83,,,,,,,,,,,,
2018-05-21,5974.8,,,,,,,,,,,,
2018-05-23,5921.41,,,,,,,,,,,,
2018-05-24,5937.29,,,,,,,,,,,,
2018-05-25,5916.04,,,,,,,,,,,,
2018-05-28,5970.28,,,,,,,,,,,,
2018-05-29,5919.54,,,,,,,,,,,,
2018-05-30,5810.59,,,,,,,,,,,,
2018-05-31,5882.77,,,,,,,,,,,,
2018-06-01,5921.21,,,,,,,,,,,,
2018-06-04,5991.68,,,,,,,,,,,,
2018-06-05,6021.35,,,,,,,,,,,,
2018-06-07,6081.14,,,,,,,,,,,,
2018-06-08,6080.17,,,,,,,,,,,,
2018-06-11,6094.85,,,,,,,,,,,,
2018-06-12,6110.09,,,,,,,,,,,,
2018-06-14,6021.11,,,,,,,,,,,,
2018-06-15,5998.62,,,,,,,,,,,,
2018-06-18,5951.85,,,,,,,,,,,,
2018-06-19,5791.87,,,,,,,,,,,,
2018-06-20,5883.51,,,,,,,,,,,,
2018-06-21,5829.57,,,,,,,,,,,,
2018-06-22,5852.52,,,,,,,,,,,,
2018-06-25,5892.68,,,,,,,,,,,,
2018-06-26,5907.08,,,,,,,,,,,,
2018-06-27,5788.68,,,,,,,,,,,,
2018-06-28,5810.23,,,,,,,,,,,,
2018-06-29,5792.04,,,,,,,,,,,,
2018-07-02,5622.25,,,,,,,,,,,,
2018-07-03,5549.49,,,,,,,,,,,,
2018-07-04,5511.98,,,,,,,,,,,,
2018-07-05,5513.21,,,,,,,,,,,,
2018-07-06,5574.81,,,,,,,,,,,,
2018-07-09,5580.23,,,,,,,,,,,,
2018-07-10,5587.81,,,,,,,,,,,,
2018-07-11,5567.45,,,,,,,,,,,,
2018-07-12,5617.62,,,,,,,,,,,,
2018-07-13,5703.7,,,,,,,,,,,,
2018-07-16,5697.99,,,,,,,,,,,,
2018-07-17,5609.77,,,,,,,,,,,,
2018-07-18,5587.02,,,,,,,,,,,,
2018-07-19,5536.35,,,,,,,,,,,,
2018-07-20,5520.41,,,,,,,,,,,,
2018-07-23,5478.86,,,,,,,,,,,,
2018-07-24,5529.1,,,,,,,,,,,,
2018-07-25,5584.74,,,,,,,,,,,,
2018-07-26,5636.46,,,,,,,,,,,,
2018-07-27,5655.97,,,,,,,,,,,,
2018-07-30,5673.33,,,,,,,,,,,,
2018-07-31,5675.43,,,,,,,,,,,,
2018-08-01,5716.61,,,,,,,,,,,,
2018-08-02,5640.52,,,,,,,,,,,,
2018-08-03,5748.35,,,,,,,,,,,,
2018-08-06,5696.2,,,,,,,,,,,,
2018-08-07,5738.62,,,,,,,,,,,,
2018-08-08,5674.06,,,,,,,,,,,,
2018-08-09,5708.27,,,,,,,,,,,,
2018-08-10,5651.96,,,,,,,,,,,,
2018-08-13,5573.08,,,,,,,,,,,,
2018-08-14,5611.41,,,,,,,,,,,,
2018-08-16,5582.59,,,,,,,,,,,,
2018-08-17,5592.89,,,,,,,,,,,,
2018-08-20,5579.15,,,,,,,,,,,,
2018-08-21,5594.59,,,,,,,,,,,,
2018-08-22,5494.82,,,,,,,,,,,,
2018-08-23,5548.84,,,,,,,,,,,,
2018-08-24,5608.36,,,,,,,,,,,,
2018-08-27,5644.4,,,,,,,,,,,,
2018-08-28,5608.66,,,,,,,,,,,,
2018-08-29,5660.6,,,,,,,,,,,,
2018-08-30,5624.43,,,,,,,,,,,,
2018-08-31,5625.06,,,,,,,,,,,,
2018-09-03,5603.41,,,,,,,,,,,,
2018-09-04,5604.15,,,,,,,,,,,,
2018-09-05,5556.18,,,,,,,,,,,,
2018-09-06,5519.55,,,,,,,,,,,,
2018-09-07,5527.7,,,,,,,,,,,,
2018-09-10,5492.76,,,,,,,,,,,,
2018-09-11,5464.75,,,,,,,,,,,,
2018-09-12,5483.43,,,,,,,,,,,,
2018-09-13,5499.62,,,,,,,,,,,,
2018-09-14,5582.46,,,,,,,,,,,,
2018-09-17,5520.15,,,,,,,,,,,,
2018-09-18,5565.03,,,,,,,,,,,,
2018-09-19,5531.1,,,,,,,,,,,,
2018-09-20,5472.79,,,,,,,,,,,,
2018-09-21,5492.96,,,,,,,,,,,,
2018-09-27,5580.58,,,,,,,,,,,,
2018-09-28,5600.71,,,,,,,,,,,,
2018-10-01,5627.99,,,,,,,,,,,,
2018-10-02,5545.34,,,,,,,,,,,,
2018-10-04,5253.48,,,,,,,,,,,,
2018-10-05,5228.39,,,,,,,,,,,,
2018-10-08,5193.24,,,,,,,,,,,,
2018-10-10,5066.94,,,,,,,,,,,,
2018-10-11,4825.1,,,,,,,,,,,,
2018-10-12,4946.67,,,,,,,,,,,,
2018-10-15,4900.59,,,,,,,,,,,,
2018-10-16,4881.59,,,,,,,,,,,,
2018-10-17,4964.47,,,,,,,,,,,,
2018-10-18,4885.03,,,,,,,,,,,,
2018-10-19,4876.86,,,,,,,,,,,,
2018-10-22,4962.53,,,,,,,,,,,,
2018-10-23,4816.32,,,,,,,,,,,,
2018-10-24,4867.56,,,,,,,,,,,,
2018-10-25,4913.23,,,,,,,,,,,,
2018-10-26,4731.72,,,,,,,,,,,,
2018-10-29,4554.44,,,,,,,,,,,,
2018-10-30,4574.22,,,,,,,,,,,,
2018-10-31,4646.56,,,,,,,,,,,,
2018-11-01,4696.19,,,,,,,,,,,,
2018-11-02,4891.69,,,,,,,,,,,,
2018-11-05,4854.47,,,,,,,,,,,,
2018-11-06,4855.73,,,,,,,,,,,,
2018-11-07,4771.34,,,,,,,,,,,,
2018-11-08,4795.61,,,,,,,,,,,,
2018-11-09,4706.48,,,,,,,,,,,,
2018-11-12,4701.23,,,,,,,,,,,,
2018-11-13,4669.59,,,,,,,,,,,,
2018-11-14,4688.11,,,,,,,,,,,,
2018-11-15,4805.68,,,,,,,,,,,,
2018-11-16,4818.06,,,,,,,,,,,,
2018-11-19,4850.87,,,,,,,,,,,,
2018-11-20,4781.41,,,,,,,,,,,,
2018-11-21,4826.72,,,,,,,,,,,,
2018-11-22,4812.45,,,,,,,,,,,,
2018-11-23,4725.56,,,,,,,,,,,,
2018-11-26,4782.65,,,,,,,,,,,,
2018-11-27,4835.14,,,,,,,,,,,,
2018-11-28,4866.85,,,,,,,,,,,,
2018-11-29,4862.46,,,,,,,,,,,,
2018-11-30,4887.66,,,,,,,,,,,,
2018-12-03,5049.71,,,,,,,,,,,,
2018-12-04,4990.63,,,,,,,,,,,,
2018-12-05,4940.72,,,,,,,,,,,,
2018-12-06,4872.2,,,,,,,,,,,,
2018-12-07,4868.51,,,,,,,,,,,,
2018-12-10,4811.23,,,,,,,,,,,,
2018-12-11,4811.82,,,,,,,,,,,,
2018-12-12,4906.09,,,,,,,,,,,,
2018-12-13,4969.97,,,,,,,,,,,,
2018-12-14,4939.49,,,,,,,,,,,,
2018-12-17,4936.09,,,,,,,,,,,,
2018-12-18,4904.96,,,,,,,,,,,,
2018-12-19,4993.2,,,,,,,,,,,,
2018-12-20,4939.01,,,,,,,,,,,,
2018-12-21,4950.77,,,,,,,,,,,,
2018-12-24,4919.58,,,,,,,,,,,,
2018-12-26,4872.28,,,,,,,,,,,,
2018-12-27,4865.41,,,,,,,,,,,,
2018-12-28,4874.93,,,,,,,,,,,,
2019-01-02,4742.22,,,,,,,,,,,,
2019-01-03,4681.3,,,,,,,,,,,,
2019-01-04,4662.2,,,,,,,,,,,,
2019-01-07,4755.79,,,,,,,,,,,,
2019-01-08,4732.05,,,,,,,,,,,,
2019-01-09,4777.56,,,,,,,,,,,,
2019-01-10,4754.54,,,,,,,,,,,,
2019-01-11,4791.46,,,,,,,,,,,,
2019-01-14,4808.9,,,,,,,,,,,,
2019-01-15,4867.57,,,,,,,,,,,,
2019-01-16,4890.46,,,,,,,,,,,,
2019-01-17,4856.14,,,,,,,,,,,,
2019-01-18,4907.13,,,,,,,,,,,,
2019-01-21,4943.17,,,,,,,,,,,,
2019-01-22,4940.72,,,,,,,,,,,,
2019-01-23,4965.72,,,,,,,,,,,,
2019-01-24,4959.35,,,,,,,,,,,,
2019-01-25,5056.5,,,,,,,,,,,,
2019-01-28,5068.75,,,,,,,,,,,,
2019-01-29,5082.01,,,,,,,,,,,,
2019-01-30,5165.3,,,,,,,,,,,,
2019-01-31,5142.43,,,,,,,,,,,,
2019-02-01,5139.36,,,,,,,,,,,,
2019-02-07,5138.53,,,,,,,,,,,,
2019-02-08,5042.06,,,,,,,,,,,,
2019-02-11,5046.84,,,,,,,,,,,,
2019-02-12,5031.54,,,,,,,,,,,,
2019-02-13,5113.2,,,,,,,,,,,,
2019-02-14,5153.89,,,,,,,,,,,,
2019-02-15,5147.76,,,,,,,,,,,,
2019-02-18,5266.69,,,,,,,,,,,,
2019-02-19,5251.14,,,,,,,,,,,,
2019-02-20,5372.22,,,,,,,,,,,,
2019-02-21,5337.48,,,,,,,,,,,,
2019-02-22,5330.92,,,,,,,,,,,,
2019-02-25,5350.76,,,,,,,,,,,,
2019-02-26,5319.88,,,,,,,,,,,,
2019-02-27,5358.0,,,,,,,,,,,,
2019-02-28,5275.01,,,,,,,,,,,,
2019-03-04,5276.85,,,,,,,,,,,,
2019-03-05,5219.24,,,,,,,,,,,,
2019-03-06,5211.53,,,,,,,,,,,,
2019-03-07,5149.16,,,,,,,,,,,,
2019-03-08,5111.68,,,,,,,,,,,,
2019-03-11,5066.39,,,,,,,,,,,,
2019-03-12,5077.91,,,,,,,,,,,,
2019-03-13,5107.43,,,,,,,,,,,,
2019-03-14,5171.08,,,,,,,,,,,,
2019-03-15,5250.21,,,,,,,,,,,,
2019-03-18,5295.03,,,,,,,,,,,,
2019-03-19,5289.78,,,,,,,,,,,,
2019-03-20,5255.13,,,,,,,,,,,,
2019-03-21,5247.6,,,,,,,,,,,,
2019-03-22,5206.76,,,,,,,,,,,,
2019-03-25,5099.42,,,,,,,,,,,,
2019-03-26,5140.52,,,,,,,,,,,,
2019-03-27,5097.16,,,,,,,,,,,,
2019-03-28,5054.86,,,,,,,,,,,,
2019-03-29,5110.77,,,,,,,,,,,,
2019-04-01,5189.92,,,,,,,,,,,,
2019-04-02,5171.4,,,,,,,,,,,,
2019-04-03,5227.25,,,,,,,,,,,,
2019-04-04,5238.8,,,,,,,,,,,,
2019-04-05,5242.71,,,,,,,,,,,,
2019-04-08,5276.37,,,,,,,,,,,,
2019-04-09,5314.84,,,,,,,,,,,,
2019-04-10,5302.5,,,,,,,,,,,,
2019-04-11,5328.38,,,,,,,,,,,,
2019-04-12,5344.96,,,,,,,,,,,,
2019-04-15,5393.36,,,,,,,,,,,,
2019-04-16,5341.7,,,,,,,,,,,,
2019-04-17,5330.03,,,,,,,,,,,,
2019-04-18,5263.19,,,,,,,,,,,,
2019-04-19,5282.12,,,,,,,,,,,,
2019-04-22,5307.6,,,,,,,,,,,,
2019-04-23,5298.11,,,,,,,,,,,,
2019-04-24,5248.66,,,,,,,,,,,,
2019-04-25,5197.27,,,,,,,,,,,,
2019-04-26,5135.97,,,,,,,,,,,,
2019-04-29,5201.78,,,,,,,,,,,,
2019-04-30,5133.95,,,,,,,,,,,,
2019-05-02,5146.63,,,,,,,,,,,,
2019-05-03,5140.7,,,,,,,,,,,,
2019-05-07,5056.61,,,,,,,,,,,,
2019-05-08,5043.72,,,,,,,,,,,,
2019-05-09,4866.42,,,,,,,,,,,,
2019-05-10,4891.63,,,,,,,,,,,,
2019-05-13,4767.77,,,,,,,,,,,,
2019-05-14,4768.06,,,,,,,,,,,,
2019-05-15,4860.23,,,,,,,,,,,,
2019-05-16,4826.93,,,,,,,,,,,,
2019-05-17,4796.33,,,,,,,,,,,,
2019-05-20,4738.54,,,,,,,,,,,,
2019-05-21,4740.79,,,,,,,,,,,,
2019-05-22,4750.83,,,,,,,,,,,,
2019-05-23,4717.42,,,,,,,,,,,,
2019-05-24,4647.98,,,,,,,,,,,,
2019-05-27,4664.8,,,,,,,,,,,,
2019-05-28,4652.98,,,,,,,,,,,,
2019-05-29,4624.59,,,,,,,,,,,,
2019-05-30,4634.45,,,,,,,,,,,,
2019-05-31,4669.26,,,,,,,,,,,,
2019-06-03,4690.69,,,,,,,,,,,,
2019-06-04,4697.12,,,,,,,,,,,,
2019-06-05,4679.01,,,,,,,,,,,,
2019-06-07,4671.89,,,,,,,,,,,,
2019-06-10,4732.07,,,,,,,,,,,,
2019-06-11,4754.64,,,,,,,,,,,,
2019-06-12,4743.45,,,,,,,,,,,,
2019-06-13,4788.45,,,,,,,,,,,,
2019-06-14,4712.04,,,,,,,,,,,,
2019-06-17,4723.31,,,,,,,,,,,,
2019-06-18,4720.28,,,,,,,,,,,,
2019-06-19,4775.83,,,,,,,,,,,,
2019-06-20,4792.08,,,,,,,,,,,,
2019-06-21,4742.81,,,,,,,,,,,,
2019-06-24,4731.34,,,,,,,,,,,,
2019-06-25,4751.88,,,,,,,,,,,,
2019-06-26,4710.93,,,,,,,,,,,,
2019-06-27,4741.51,,,,,,,,,,,,
2019-06-28,4733.17,,,,,,,,,,,,
2019-07-01,4760.4,,,,,,,,,,,,
2019-07-02,4742.54,,,,,,,,,,,,
2019-07-03,4739.99,,,,,,,,,,,,
2019-07-04,4819.98,,,,,,,,,,,,
2019-07-05,4843.77,,,,,,,,,,,,
2019-07-08,4717.12,,,,,,,,,,,,
2019-07-09,4646.25,,,,,,,,,,,,
2019-07-10,4643.09,,,,,,,,,,,,
2019-07-11,4703.37,,,,,,,,,,,,
2019-07-12,4713.14,,,,,,,,,,,,
2019-07-15,4725.15,,,,,,,,,,,,
2019-07-16,4781.63,,,,,,,,,,,,
2019-07-17,4727.49,,,,,,,,,,,,
2019-07-18,4707.98,,,,,,,,,,,,
2019-07-19,4754.23,,,,,,,,,,,,
2019-07-22,4750.85,,,,,,,,,,,,
2019-07-23,4784.48,,,,,,,,,,,,
2019-07-24,4742.5,,,,,,,,,,,,
2019-07-25,4644.18,,,,,,,,,,,,
2019-07-26,4568.14,,,,,,,,,,,,
2019-07-29,4514.72,,,,,,,,,,,,
2019-07-30,4532.58,,,,,,,,,,,,
2019-07-31,4525.94,,,,,,,,,,,,
2019-08-01,4477.75,,,,,,,,,,,,
2019-08-02,4419.04,,,,,,,,,,,,
2019-08-05,4273.16,,,,,,,,,,,,
2019-08-06,4206.32,,,,,,,,,,,,
2019-08-07,4207.61,,,,,,,,,,,,
2019-08-08,4250.36,,,,,,,,,,,,
2019-08-09,4253.75,,,,,,,,,,,,
2019-08-12,4229.96,,,,,,,,,,,,
2019-08-13,4193.4,,,,,,,,,,,,
2019-08-14,4255.66,,,,,,,,,,,,
2019-08-16,4221.16,,,,,,,,,,,,
2019-08-19,4255.16,,,,,,,,,,,,
2019-08-20,4305.93,,,,,,,,,,,,
2019-08-21,4320.44,,,,,,,,,,,,
2019-08-22,4297.06,,,,,,,,,,,,
2019-08-23,4305.46,,,,,,,,,,,,
2019-08-26,4212.87,,,,,,,,,,,,
2019-08-27,4213.94,,,,,,,,,,,,
2019-08-28,4235.26,,,,,,,,,,,,
2019-08-29,4247.19,,,,,,,,,,,,
2019-08-30,4369.96,,,,,,,,,,,,
2019-09-02,4347.49,,,,,,,,,,,,
2019-09-03,4404.19,,,,,,,,,,,,
2019-09-04,4408.38,,,,,,,,,,,,
2019-09-05,4450.34,,,,,,,,,,,,
2019-09-06,4437.98,,,,,,,,,,,,
2019-09-09,4448.34,,,,,,,,,,,,
2019-09-10,4486.99,,,,,,,,,,,,
2019-09-11,4543.82,,,,,,,,,,,,
2019-09-16,4599.56,,,,,,,,,,,,
2019-09-17,4593.3,,,,,,,,,,,,
