날짜,Energy,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2017-05-04,359.33,,,,,,,,,,,,
2017-05-08,359.91,,,,,,,,,,,,
2017-05-10,358.37,,,,,,,,,,,,
2017-05-11,357.61,,,,,,,,,,,,
2017-05-12,356.5,,,,,,,,,,,,
2017-05-15,356.73,,,,,,,,,,,,
2017-05-16,352.75,,,,,,,,,,,,
2017-05-17,352.38,,,,,,,,,,,,
2017-05-18,351.67,,,,,,,,,,,,
2017-05-19,354.09,,,,,,,,,,,,
2017-05-22,354.77,,,,,,,,,,,,
2017-05-23,354.51,,,,,,,,,,,,
2017-05-24,356.65,,,,,,,,,,,,
2017-05-25,358.53,,,,,,,,,,,,
2017-05-26,360.67,,,,,,,,,,,,
2017-05-29,358.82,,,,,,,,,,,,
2017-05-30,361.1,,,,,,,,,,,,
2017-05-31,362.2,,,,,,,,,,,,
2017-06-01,363.37,,,,,,,,,,,,
2017-06-02,365.09,,,,,,,,,,,,
2017-06-05,364.98,,,,,,,,,,,,
2017-06-07,362.24,,,,,,,,,,,,
2017-06-08,362.37,,,,,,,,,,,,
2017-06-09,363.1,,,,,,,,,,,,
2017-06-12,361.38,,,,,,,,,,,,
2017-06-13,363.88,,,,,,,,,,,,
2017-06-14,368.3,,,,,,,,,,,,
2017-06-15,365.06,,,,,,,,,,,,
2017-06-16,363.39,,,,,,,,,,,,
2017-06-19,362.13,,,,,,,,,,,,
2017-06-20,360.68,,,,,,,,,,,,
2017-06-21,358.06,,,,,,,,,,,,
2017-06-22,357.48,,,,,,,,,,,,
2017-06-23,358.64,,,,,,,,,,,,
2017-06-26,358.63,,,,,,,,,,,,
2017-06-27,358.61,,,,,,,,,,,,
2017-06-28,355.21,,,,,,,,,,,,
2017-06-29,356.86,,,,,,,,,,,,
2017-06-30,358.96,,,,,,,,,,,,
2017-07-03,358.54,,,,,,,,,,,,
2017-07-04,353.92,,,,,,,,,,,,
2017-07-05,354.01,,,,,,,,,,,,
2017-07-06,352.0,,,,,,,,,,,,
2017-07-07,348.33,,,,,,,,,,,,
2017-07-10,346.73,,,,,,,,,,,,
2017-07-11,345.45,,,,,,,,,,,,
2017-07-12,343.59,,,,,,,,,,,,
2017-07-13,344.16,,,,,,,,,,,,
2017-07-14,343.91,,,,,,,,,,,,
2017-07-17,344.34,,,,,,,,,,,,
2017-07-18,342.49,,,,,,,,,,,,
2017-07-19,344.99,,,,,,,,,,,,
2017-07-20,347.07,,,,,,,,,,,,
2017-07-21,345.68,,,,,,,,,,,,
2017-07-24,343.88,,,,,,,,,,,,
2017-07-25,343.54,,,,,,,,,,,,
2017-07-26,340.95,,,,,,,,,,,,
2017-07-27,341.29,,,,,,,,,,,,
2017-07-28,338.36,,,,,,,,,,,,
2017-07-31,334.94,,,,,,,,,,,,
2017-08-01,338.33,,,,,,,,,,,,
2017-08-02,339.31,,,,,,,,,,,,
2017-08-03,337.64,,,,,,,,,,,,
2017-08-04,336.62,,,,,,,,,,,,
2017-08-07,336.39,,,,,,,,,,,,
2017-08-08,336.52,,,,,,,,,,,,
2017-08-09,334.18,,,,,,,,,,,,
2017-08-10,331.52,,,,,,,,,,,,
2017-08-11,327.67,,,,,,,,,,,,
2017-08-14,326.13,,,,,,,,,,,,
2017-08-16,329.65,,,,,,,,,,,,
2017-08-17,329.38,,,,,,,,,,,,
2017-08-18,329.34,,,,,,,,,,,,
2017-08-21,328.01,,,,,,,,,,,,
2017-08-22,327.14,,,,,,,,,,,,
2017-08-23,325.44,,,,,,,,,,,,
2017-08-24,325.45,,,,,,,,,,,,
2017-08-25,326.84,,,,,,,,,,,,
2017-08-28,327.73,,,,,,,,,,,,
2017-08-29,325.16,,,,,,,,,,,,
2017-08-30,325.59,,,,,,,,,,,,
2017-08-31,327.21,,,,,,,,,,,,
2017-09-01,329.45,,,,,,,,,,,,
2017-09-04,325.48,,,,,,,,,,,,
2017-09-05,323.66,,,,,,,,,,,,
2017-09-06,320.88,,,,,,,,,,,,
2017-09-07,323.19,,,,,,,,,,,,
2017-09-08,320.34,,,,,,,,,,,,
2017-09-11,318.23,,,,,,,,,,,,
2017-09-12,318.08,,,,,,,,,,,,
2017-09-13,318.81,,,,,,,,,,,,
2017-09-14,317.27,,,,,,,,,,,,
2017-09-15,316.24,,,,,,,,,,,,
2017-09-18,317.34,,,,,,,,,,,,
2017-09-19,315.79,,,,,,,,,,,,
2017-09-20,314.32,,,,,,,,,,,,
2017-09-21,311.76,,,,,,,,,,,,
2017-09-22,305.9,,,,,,,,,,,,
2017-09-25,298.4,,,,,,,,,,,,
2017-09-26,299.96,,,,,,,,,,,,
2017-09-27,303.22,,,,,,,,,,,,
2017-09-28,305.05,,,,,,,,,,,,
2017-09-29,310.72,,,,,,,,,,,,
2017-10-10,305.94,,,,,,,,,,,,
2017-10-11,307.43,,,,,,,,,,,,
2017-10-12,309.21,,,,,,,,,,,,
2017-10-13,307.31,,,,,,,,,,,,
2017-10-16,306.62,,,,,,,,,,,,
2017-10-17,306.14,,,,,,,,,,,,
2017-10-18,305.3,,,,,,,,,,,,
2017-10-19,303.51,,,,,,,,,,,,
2017-10-20,304.05,,,,,,,,,,,,
2017-10-23,301.66,,,,,,,,,,,,
2017-10-24,302.31,,,,,,,,,,,,
2017-10-25,303.73,,,,,,,,,,,,
2017-10-26,303.8,,,,,,,,,,,,
2017-10-27,304.82,,,,,,,,,,,,
2017-10-30,307.54,,,,,,,,,,,,
2017-10-31,308.18,,,,,,,,,,,,
2017-11-01,311.66,,,,,,,,,,,,
2017-11-02,309.35,,,,,,,,,,,,
2017-11-03,309.16,,,,,,,,,,,,
2017-11-06,309.26,,,,,,,,,,,,
2017-11-07,310.71,,,,,,,,,,,,
2017-11-08,312.91,,,,,,,,,,,,
2017-11-09,313.66,,,,,,,,,,,,
2017-11-10,312.18,,,,,,,,,,,,
2017-11-13,311.5,,,,,,,,,,,,
2017-11-14,309.93,,,,,,,,,,,,
2017-11-15,303.71,,,,,,,,,,,,
2017-11-16,305.71,,,,,,,,,,,,
2017-11-17,306.31,,,,,,,,,,,,
2017-11-20,307.36,,,,,,,,,,,,
2017-11-21,304.09,,,,,,,,,,,,
2017-11-22,303.45,,,,,,,,,,,,
2017-11-23,306.41,,,,,,,,,,,,
2017-11-24,309.18,,,,,,,,,,,,
2017-11-27,310.58,,,,,,,,,,,,
2017-11-28,309.7,,,,,,,,,,,,
2017-11-29,310.97,,,,,,,,,,,,
2017-11-30,309.13,,,,,,,,,,,,
2017-12-01,309.66,,,,,,,,,,,,
2017-12-04,308.04,,,,,,,,,,,,
2017-12-05,311.86,,,,,,,,,,,,
2017-12-06,309.68,,,,,,,,,,,,
2017-12-07,307.29,,,,,,,,,,,,
2017-12-08,305.55,,,,,,,,,,,,
2017-12-11,305.81,,,,,,,,,,,,
2017-12-12,304.88,,,,,,,,,,,,
2017-12-13,306.4,,,,,,,,,,,,
2017-12-14,305.13,,,,,,,,,,,,
2017-12-15,305.95,,,,,,,,,,,,
2017-12-18,304.19,,,,,,,,,,,,
2017-12-19,303.49,,,,,,,,,,,,
2017-12-20,301.19,,,,,,,,,,,,
2017-12-21,297.39,,,,,,,,,,,,
2017-12-22,300.22,,,,,,,,,,,,
2017-12-26,299.31,,,,,,,,,,,,
2017-12-27,298.32,,,,,,,,,,,,
2017-12-28,298.95,,,,,,,,,,,,
2018-01-02,300.05,,,,,,,,,,,,
2018-01-03,300.15,,,,,,,,,,,,
2018-01-04,300.85,,,,,,,,,,,,
2018-01-05,300.93,,,,,,,,,,,,
2018-01-08,300.44,,,,,,,,,,,,
2018-01-09,299.4,,,,,,,,,,,,
2018-01-10,299.68,,,,,,,,,,,,
2018-01-11,299.47,,,,,,,,,,,,
2018-01-12,298.36,,,,,,,,,,,,
2018-01-15,298.94,,,,,,,,,,,,
2018-01-16,302.29,,,,,,,,,,,,
2018-01-17,302.65,,,,,,,,,,,,
2018-01-18,306.06,,,,,,,,,,,,
2018-01-19,310.26,,,,,,,,,,,,
2018-01-22,311.62,,,,,,,,,,,,
2018-01-23,312.04,,,,,,,,,,,,
2018-01-24,315.24,,,,,,,,,,,,
2018-01-25,323.13,,,,,,,,,,,,
2018-01-26,327.98,,,,,,,,,,,,
2018-01-29,334.06,,,,,,,,,,,,
2018-01-30,334.68,,,,,,,,,,,,
2018-01-31,337.45,,,,,,,,,,,,
2018-02-01,338.92,,,,,,,,,,,,
2018-02-02,336.76,,,,,,,,,,,,
2018-02-05,332.41,,,,,,,,,,,,
2018-02-06,330.31,,,,,,,,,,,,
2018-02-07,330.19,,,,,,,,,,,,
2018-02-08,330.93,,,,,,,,,,,,
2018-02-09,327.08,,,,,,,,,,,,
2018-02-12,326.36,,,,,,,,,,,,
2018-02-13,322.13,,,,,,,,,,,,
2018-02-14,324.63,,,,,,,,,,,,
2018-02-19,329.12,,,,,,,,,,,,
2018-02-20,331.33,,,,,,,,,,,,
2018-02-21,334.42,,,,,,,,,,,,
2018-02-22,330.46,,,,,,,,,,,,
2018-02-23,334.06,,,,,,,,,,,,
2018-02-26,338.72,,,,,,,,,,,,
2018-02-27,338.48,,,,,,,,,,,,
2018-02-28,344.71,,,,,,,,,,,,
2018-03-02,355.18,,,,,,,,,,,,
2018-03-05,352.6,,,,,,,,,,,,
2018-03-06,350.14,,,,,,,,,,,,
2018-03-07,352.42,,,,,,,,,,,,
2018-03-08,358.74,,,,,,,,,,,,
2018-03-09,356.81,,,,,,,,,,,,
2018-03-12,356.05,,,,,,,,,,,,
2018-03-13,364.41,,,,,,,,,,,,
2018-03-14,364.55,,,,,,,,,,,,
2018-03-15,364.6,,,,,,,,,,,,
2018-03-16,363.33,,,,,,,,,,,,
2018-03-19,367.28,,,,,,,,,,,,
2018-03-20,372.86,,,,,,,,,,,,
2018-03-21,373.63,,,,,,,,,,,,
2018-03-22,366.47,,,,,,,,,,,,
2018-03-23,355.42,,,,,,,,,,,,
2018-03-26,360.02,,,,,,,,,,,,
2018-03-27,360.66,,,,,,,,,,,,
2018-03-28,360.16,,,,,,,,,,,,
2018-03-29,364.89,,,,,,,,,,,,
2018-03-30,374.29,,,,,,,,,,,,
2018-04-02,369.51,,,,,,,,,,,,
2018-04-03,370.86,,,,,,,,,,,,
2018-04-04,364.46,,,,,,,,,,,,
2018-04-05,371.21,,,,,,,,,,,,
2018-04-06,370.36,,,,,,,,,,,,
2018-04-09,368.99,,,,,,,,,,,,
2018-04-10,366.88,,,,,,,,,,,,
2018-04-11,372.09,,,,,,,,,,,,
2018-04-12,370.92,,,,,,,,,,,,
2018-04-13,374.46,,,,,,,,,,,,
2018-04-16,383.84,,,,,,,,,,,,
2018-04-17,384.53,,,,,,,,,,,,
2018-04-18,382.58,,,,,,,,,,,,
2018-04-19,379.97,,,,,,,,,,,,
2018-04-20,388.2,,,,,,,,,,,,
2018-04-23,394.16,,,,,,,,,,,,
2018-04-24,392.76,,,,,,,,,,,,
2018-04-25,390.02,,,,,,,,,,,,
2018-04-26,396.02,,,,,,,,,,,,
2018-04-27,406.27,,,,,,,,,,,,
2018-04-30,399.69,,,,,,,,,,,,
2018-05-02,406.12,,,,,,,,,,,,
2018-05-03,407.03,,,,,,,,,,,,
2018-05-04,418.88,,,,,,,,,,,,
2018-05-08,411.58,,,,,,,,,,,,
2018-05-09,415.8,,,,,,,,,,,,
2018-05-10,420.15,,,,,,,,,,,,
2018-05-11,428.96,,,,,,,,,,,,
2018-05-14,434.86,,,,,,,,,,,,
2018-05-15,433.57,,,,,,,,,,,,
2018-05-16,418.14,,,,,,,,,,,,
2018-05-17,423.25,,,,,,,,,,,,
2018-05-18,438.74,,,,,,,,,,,,
2018-05-21,451.43,,,,,,,,,,,,
2018-05-23,445.64,,,,,,,,,,,,
2018-05-24,438.64,,,,,,,,,,,,
2018-05-25,425.67,,,,,,,,,,,,
2018-05-28,443.32,,,,,,,,,,,,
2018-05-29,443.31,,,,,,,,,,,,
2018-05-30,444.86,,,,,,,,,,,,
2018-05-31,452.77,,,,,,,,,,,,
2018-06-01,449.41,,,,,,,,,,,,
2018-06-04,443.3,,,,,,,,,,,,
2018-06-05,443.92,,,,,,,,,,,,
2018-06-07,445.66,,,,,,,,,,,,
2018-06-08,434.7,,,,,,,,,,,,
2018-06-11,442.51,,,,,,,,,,,,
2018-06-12,439.61,,,,,,,,,,,,
2018-06-14,430.29,,,,,,,,,,,,
2018-06-15,429.76,,,,,,,,,,,,
2018-06-18,417.7,,,,,,,,,,,,
2018-06-19,412.57,,,,,,,,,,,,
2018-06-20,419.62,,,,,,,,,,,,
2018-06-21,411.24,,,,,,,,,,,,
2018-06-22,405.51,,,,,,,,,,,,
2018-06-25,410.14,,,,,,,,,,,,
2018-06-26,405.48,,,,,,,,,,,,
2018-06-27,410.23,,,,,,,,,,,,
2018-06-28,401.83,,,,,,,,,,,,
2018-06-29,406.3,,,,,,,,,,,,
2018-07-02,390.18,,,,,,,,,,,,
2018-07-03,391.81,,,,,,,,,,,,
2018-07-04,391.48,,,,,,,,,,,,
2018-07-05,379.71,,,,,,,,,,,,
2018-07-06,384.21,,,,,,,,,,,,
2018-07-09,377.11,,,,,,,,,,,,
2018-07-10,383.48,,,,,,,,,,,,
2018-07-11,383.42,,,,,,,,,,,,
2018-07-12,388.49,,,,,,,,,,,,
2018-07-13,391.23,,,,,,,,,,,,
2018-07-16,389.0,,,,,,,,,,,,
2018-07-17,384.12,,,,,,,,,,,,
2018-07-18,377.97,,,,,,,,,,,,
2018-07-19,386.24,,,,,,,,,,,,
2018-07-20,384.2,,,,,,,,,,,,
2018-07-23,377.71,,,,,,,,,,,,
2018-07-24,381.11,,,,,,,,,,,,
2018-07-25,379.63,,,,,,,,,,,,
2018-07-26,385.53,,,,,,,,,,,,
2018-07-27,388.3,,,,,,,,,,,,
2018-07-30,387.77,,,,,,,,,,,,
2018-07-31,385.94,,,,,,,,,,,,
2018-08-01,395.9,,,,,,,,,,,,
2018-08-02,404.39,,,,,,,,,,,,
2018-08-03,416.54,,,,,,,,,,,,
2018-08-06,412.2,,,,,,,,,,,,
2018-08-07,409.99,,,,,,,,,,,,
2018-08-08,417.36,,,,,,,,,,,,
2018-08-09,418.25,,,,,,,,,,,,
2018-08-10,419.07,,,,,,,,,,,,
2018-08-13,409.2,,,,,,,,,,,,
2018-08-14,419.08,,,,,,,,,,,,
2018-08-16,426.08,,,,,,,,,,,,
2018-08-17,424.63,,,,,,,,,,,,
2018-08-20,424.38,,,,,,,,,,,,
2018-08-21,430.2,,,,,,,,,,,,
2018-08-22,434.16,,,,,,,,,,,,
2018-08-23,432.26,,,,,,,,,,,,
2018-08-24,439.21,,,,,,,,,,,,
2018-08-27,433.08,,,,,,,,,,,,
2018-08-28,434.81,,,,,,,,,,,,
2018-08-29,436.69,,,,,,,,,,,,
2018-08-30,437.09,,,,,,,,,,,,
2018-08-31,444.0,,,,,,,,,,,,
2018-09-03,446.86,,,,,,,,,,,,
2018-09-04,453.38,,,,,,,,,,,,
2018-09-05,451.14,,,,,,,,,,,,
2018-09-06,459.02,,,,,,,,,,,,
2018-09-07,452.48,,,,,,,,,,,,
2018-09-10,461.02,,,,,,,,,,,,
2018-09-11,461.04,,,,,,,,,,,,
2018-09-12,465.1,,,,,,,,,,,,
2018-09-13,470.34,,,,,,,,,,,,
2018-09-14,477.39,,,,,,,,,,,,
2018-09-17,460.12,,,,,,,,,,,,
2018-09-18,455.48,,,,,,,,,,,,
2018-09-19,444.58,,,,,,,,,,,,
2018-09-20,435.96,,,,,,,,,,,,
2018-09-21,436.87,,,,,,,,,,,,
2018-09-27,438.19,,,,,,,,,,,,
2018-09-28,437.57,,,,,,,,,,,,
2018-10-01,430.82,,,,,,,,,,,,
2018-10-02,429.03,,,,,,,,,,,,
2018-10-04,424.09,,,,,,,,,,,,
2018-10-05,419.37,,,,,,,,,,,,
2018-10-08,416.33,,,,,,,,,,,,
2018-10-10,395.45,,,,,,,,,,,,
2018-10-11,371.97,,,,,,,,,,,,
2018-10-12,382.69,,,,,,,,,,,,
2018-10-15,381.61,,,,,,,,,,,,
2018-10-16,383.7,,,,,,,,,,,,
2018-10-17,388.93,,,,,,,,,,,,
2018-10-18,386.48,,,,,,,,,,,,
2018-10-19,382.2,,,,,,,,,,,,
2018-10-22,388.49,,,,,,,,,,,,
2018-10-23,377.87,,,,,,,,,,,,
2018-10-24,370.55,,,,,,,,,,,,
2018-10-25,359.38,,,,,,,,,,,,
2018-10-26,351.28,,,,,,,,,,,,
2018-10-29,334.75,,,,,,,,,,,,
2018-10-30,346.25,,,,,,,,,,,,
2018-10-31,351.07,,,,,,,,,,,,
2018-11-01,357.78,,,,,,,,,,,,
2018-11-02,367.11,,,,,,,,,,,,
2018-11-05,360.71,,,,,,,,,,,,
2018-11-06,364.1,,,,,,,,,,,,
2018-11-07,360.44,,,,,,,,,,,,
2018-11-08,365.96,,,,,,,,,,,,
2018-11-09,361.52,,,,,,,,,,,,
2018-11-12,363.46,,,,,,,,,,,,
2018-11-13,359.51,,,,,,,,,,,,
2018-11-14,359.04,,,,,,,,,,,,
2018-11-15,355.27,,,,,,,,,,,,
2018-11-16,353.05,,,,,,,,,,,,
2018-11-19,358.91,,,,,,,,,,,,
2018-11-20,358.62,,,,,,,,,,,,
2018-11-21,356.25,,,,,,,,,,,,
2018-11-22,356.72,,,,,,,,,,,,
2018-11-23,352.61,,,,,,,,,,,,
2018-11-26,356.45,,,,,,,,,,,,
2018-11-27,360.9,,,,,,,,,,,,
2018-11-28,352.85,,,,,,,,,,,,
2018-11-29,351.39,,,,,,,,,,,,
2018-11-30,351.57,,,,,,,,,,,,
2018-12-03,364.03,,,,,,,,,,,,
2018-12-04,367.95,,,,,,,,,,,,
2018-12-05,370.34,,,,,,,,,,,,
2018-12-06,361.41,,,,,,,,,,,,
2018-12-07,366.48,,,,,,,,,,,,
2018-12-10,356.9,,,,,,,,,,,,
2018-12-11,349.33,,,,,,,,,,,,
2018-12-12,354.72,,,,,,,,,,,,
2018-12-13,357.42,,,,,,,,,,,,
2018-12-14,358.35,,,,,,,,,,,,
2018-12-17,361.19,,,,,,,,,,,,
2018-12-18,363.43,,,,,,,,,,,,
2018-12-19,360.43,,,,,,,,,,,,
2018-12-20,355.83,,,,,,,,,,,,
2018-12-21,359.07,,,,,,,,,,,,
2018-12-24,358.11,,,,,,,,,,,,
2018-12-26,351.3,,,,,,,,,,,,
2018-12-27,351.91,,,,,,,,,,,,
2018-12-28,357.66,,,,,,,,,,,,
2019-01-02,356.64,,,,,,,,,,,,
2019-01-03,346.23,,,,,,,,,,,,
2019-01-04,347.93,,,,,,,,,,,,
2019-01-07,360.49,,,,,,,,,,,,
2019-01-08,360.01,,,,,,,,,,,,
2019-01-09,362.77,,,,,,,,,,,,
2019-01-10,361.12,,,,,,,,,,,,
2019-01-11,362.86,,,,,,,,,,,,
2019-01-14,375.5,,,,,,,,,,,,
2019-01-15,371.25,,,,,,,,,,,,
2019-01-16,375.11,,,,,,,,,,,,
2019-01-17,369.18,,,,,,,,,,,,
2019-01-18,371.07,,,,,,,,,,,,
2019-01-21,373.8,,,,,,,,,,,,
2019-01-22,376.47,,,,,,,,,,,,
2019-01-23,375.96,,,,,,,,,,,,
2019-01-24,380.93,,,,,,,,,,,,
2019-01-25,382.72,,,,,,,,,,,,
2019-01-28,385.97,,,,,,,,,,,,
2019-01-29,385.65,,,,,,,,,,,,
2019-01-30,387.05,,,,,,,,,,,,
2019-01-31,384.2,,,,,,,,,,,,
2019-02-01,385.35,,,,,,,,,,,,
2019-02-07,386.58,,,,,,,,,,,,
2019-02-08,385.8,,,,,,,,,,,,
2019-02-11,387.84,,,,,,,,,,,,
2019-02-12,391.02,,,,,,,,,,,,
2019-02-13,395.82,,,,,,,,,,,,
2019-02-14,393.58,,,,,,,,,,,,
2019-02-15,390.36,,,,,,,,,,,,
2019-02-18,391.11,,,,,,,,,,,,
2019-02-19,397.5,,,,,,,,,,,,
2019-02-20,398.69,,,,,,,,,,,,
2019-02-21,398.04,,,,,,,,,,,,
2019-02-22,395.62,,,,,,,,,,,,
2019-02-25,409.03,,,,,,,,,,,,
2019-02-26,406.65,,,,,,,,,,,,
2019-02-27,409.79,,,,,,,,,,,,
2019-02-28,390.02,,,,,,,,,,,,
2019-03-04,402.75,,,,,,,,,,,,
2019-03-05,399.59,,,,,,,,,,,,
2019-03-06,401.51,,,,,,,,,,,,
2019-03-07,392.23,,,,,,,,,,,,
2019-03-08,390.89,,,,,,,,,,,,
2019-03-11,392.45,,,,,,,,,,,,
2019-03-12,391.75,,,,,,,,,,,,
2019-03-13,394.62,,,,,,,,,,,,
2019-03-14,403.94,,,,,,,,,,,,
2019-03-15,403.74,,,,,,,,,,,,
2019-03-18,399.39,,,,,,,,,,,,
2019-03-19,399.16,,,,,,,,,,,,
2019-03-20,396.63,,,,,,,,,,,,
2019-03-21,391.01,,,,,,,,,,,,
2019-03-22,387.94,,,,,,,,,,,,
2019-03-25,375.55,,,,,,,,,,,,
2019-03-26,381.18,,,,,,,,,,,,
2019-03-27,382.03,,,,,,,,,,,,
2019-03-28,383.2,,,,,,,,,,,,
2019-03-29,386.45,,,,,,,,,,,,
2019-04-01,391.54,,,,,,,,,,,,
2019-04-02,395.82,,,,,,,,,,,,
2019-04-03,394.13,,,,,,,,,,,,
2019-04-04,394.23,,,,,,,,,,,,
2019-04-05,393.43,,,,,,,,,,,,
2019-04-08,394.93,,,,,,,,,,,,
2019-04-09,395.94,,,,,,,,,,,,
2019-04-10,397.65,,,,,,,,,,,,
2019-04-11,399.22,,,,,,,,,,,,
2019-04-12,405.97,,,,,,,,,,,,
2019-04-15,414.27,,,,,,,,,,,,
2019-04-16,415.11,,,,,,,,,,,,
2019-04-17,414.97,,,,,,,,,,,,
2019-04-18,406.07,,,,,,,,,,,,
2019-04-19,407.94,,,,,,,,,,,,
2019-04-22,411.18,,,,,,,,,,,,
2019-04-23,405.27,,,,,,,,,,,,
2019-04-24,405.62,,,,,,,,,,,,
2019-04-25,398.8,,,,,,,,,,,,
2019-04-26,399.51,,,,,,,,,,,,
2019-04-29,399.93,,,,,,,,,,,,
2019-04-30,397.01,,,,,,,,,,,,
2019-05-02,399.22,,,,,,,,,,,,
2019-05-03,395.94,,,,,,,,,,,,
2019-05-07,412.41,,,,,,,,,,,,
2019-05-08,420.46,,,,,,,,,,,,
2019-05-09,410.63,,,,,,,,,,,,
2019-05-10,404.99,,,,,,,,,,,,
2019-05-13,398.35,,,,,,,,,,,,
2019-05-14,408.43,,,,,,,,,,,,
2019-05-15,411.58,,,,,,,,,,,,
2019-05-16,405.01,,,,,,,,,,,,
2019-05-17,398.03,,,,,,,,,,,,
2019-05-20,401.06,,,,,,,,,,,,
2019-05-21,396.37,,,,,,,,,,,,
2019-05-22,394.58,,,,,,,,,,,,
2019-05-23,388.89,,,,,,,,,,,,
2019-05-24,384.81,,,,,,,,,,,,
2019-05-27,381.03,,,,,,,,,,,,
2019-05-28,394.06,,,,,,,,,,,,
2019-05-29,384.32,,,,,,,,,,,,
2019-05-30,378.54,,,,,,,,,,,,
2019-05-31,381.55,,,,,,,,,,,,
2019-06-03,389.05,,,,,,,,,,,,
2019-06-04,391.39,,,,,,,,,,,,
2019-06-05,401.01,,,,,,,,,,,,
2019-06-07,399.84,,,,,,,,,,,,
2019-06-10,409.11,,,,,,,,,,,,
2019-06-11,418.79,,,,,,,,,,,,
2019-06-12,415.54,,,,,,,,,,,,
2019-06-13,410.04,,,,,,,,,,,,
2019-06-14,402.23,,,,,,,,,,,,
2019-06-17,404.04,,,,,,,,,,,,
2019-06-18,401.0,,,,,,,,,,,,
2019-06-19,403.24,,,,,,,,,,,,
2019-06-20,400.13,,,,,,,,,,,,
2019-06-21,396.93,,,,,,,,,,,,
2019-06-24,394.32,,,,,,,,,,,,
2019-06-25,394.31,,,,,,,,,,,,
2019-06-26,389.75,,,,,,,,,,,,
2019-06-27,390.68,,,,,,,,,,,,
2019-06-28,391.83,,,,,,,,,,,,
2019-07-01,389.83,,,,,,,,,,,,
2019-07-02,391.18,,,,,,,,,,,,
2019-07-03,386.92,,,,,,,,,,,,
2019-07-04,383.02,,,,,,,,,,,,
2019-07-05,382.75,,,,,,,,,,,,
2019-07-08,369.1,,,,,,,,,,,,
2019-07-09,369.26,,,,,,,,,,,,
2019-07-10,372.47,,,,,,,,,,,,
2019-07-11,376.1,,,,,,,,,,,,
2019-07-12,376.26,,,,,,,,,,,,
2019-07-15,375.15,,,,,,,,,,,,
2019-07-16,371.56,,,,,,,,,,,,
2019-07-17,366.04,,,,,,,,,,,,
2019-07-18,366.86,,,,,,,,,,,,
2019-07-19,373.16,,,,,,,,,,,,
2019-07-22,370.95,,,,,,,,,,,,
2019-07-23,367.79,,,,,,,,,,,,
2019-07-24,364.96,,,,,,,,,,,,
2019-07-25,358.31,,,,,,,,,,,,
2019-07-26,351.9,,,,,,,,,,,,
2019-07-29,336.89,,,,,,,,,,,,
2019-07-30,343.97,,,,,,,,,,,,
2019-07-31,343.65,,,,,,,,,,,,
2019-08-01,343.53,,,,,,,,,,,,
2019-08-02,345.72,,,,,,,,,,,,
2019-08-05,330.94,,,,,,,,,,,,
2019-08-06,332.51,,,,,,,,,,,,
2019-08-07,337.48,,,,,,,,,,,,
2019-08-08,347.15,,,,,,,,,,,,
2019-08-09,348.51,,,,,,,,,,,,
2019-08-12,355.97,,,,,,,,,,,,
2019-08-13,364.73,,,,,,,,,,,,
2019-08-14,369.39,,,,,,,,,,,,
2019-08-16,360.6,,,,,,,,,,,,
2019-08-19,358.13,,,,,,,,,,,,
2019-08-20,365.12,,,,,,,,,,,,
2019-08-21,364.59,,,,,,,,,,,,
2019-08-22,360.72,,,,,,,,,,,,
2019-08-23,360.25,,,,,,,,,,,,
2019-08-26,348.78,,,,,,,,,,,,
2019-08-27,350.45,,,,,,,,,,,,
2019-08-28,358.31,,,,,,,,,,,,
2019-08-29,360.32,,,,,,,,,,,,
2019-08-30,364.67,,,,,,,,,,,,
2019-09-02,365.79,,,,,,,,,,,,
2019-09-03,363.44,,,,,,,,,,,,
2019-09-04,361.66,,,,,,,,,,,,
2019-09-05,363.07,,,,,,,,,,,,
2019-09-06,363.12,,,,,,,,,,,,
2019-09-09,357.01,,,,,,,,,,,,
2019-09-10,354.13,,,,,,,,,,,,
2019-09-11,355.77,,,,,,,,,,,,
2019-09-16,360.5,,,,,,,,,,,,
2019-09-17,359.52,,,,,,,,,,,,
2019-09-18,362.14,,,,,,,,,,,,
2019-09-19,363.98,,,,,,,,,,,,
2019-09-20,362.84,,,,,,,,,,,,
2019-09-23,362.96,,,,,,,,,,,,
2019-09-24,364.45,,,,,,,,,,,,
2019-09-25,358.3,,,,,,,,,,,,
2019-09-26,356.95,,,,,,,,,,,,
2019-09-27,351.44,,,,,,,,,,,,
2019-09-30,348.74,,,,,,,,,,,,
2019-10-01,351.36,,,,,,,,,,,,
2019-10-02,349.95,,,,,,,,,,,,
2019-10-04,345.27,,,,,,,,,,,,
2019-10-07,342.02,,,,,,,,,,,,
2019-10-08,344.99,,,,,,,,,,,,
2019-10-10,343.26,,,,,,,,,,,,
2019-10-11,342.93,,,,,,,,,,,,
2019-10-14,351.8,,,,,,,,,,,,
2019-10-15,351.94,,,,,,,,,,,,
2019-10-16,349.88,,,,,,,,,,,,
2019-10-17,348.88,,,,,,,,,,,,
2019-10-18,351.16,,,,,,,,,,,,
2019-10-21,349.92,,,,,,,,,,,,
2019-10-22,346.86,,,,,,,,,,,,
2019-10-23,341.39,,,,,,,,,,,,
2019-10-24,342.22,,,,,,,,,,,,
2019-10-25,339.42,,,,,,,,,,,,
2019-10-28,339.97,,,,,,,,,,,,
