날짜,Healthcare,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2021-02-04,278.26,,,,,,,,,,,,
2021-02-05,285.14,,,,,,,,,,,,
2021-02-08,295.49,,,,,,,,,,,,
2021-02-09,298.63,,,,,,,,,,,,
2021-02-10,303.83,,,,,,,,,,,,
2021-02-15,301.17,,,,,,,,,,,,
2021-02-16,299.27,,,,,,,,,,,,
2021-02-17,310.31,,,,,,,,,,,,
2021-02-18,316.2,,,,,,,,,,,,
2021-02-19,315.07,,,,,,,,,,,,
2021-02-22,311.63,,,,,,,,,,,,
2021-02-23,325.79,,,,,,,,,,,,
2021-02-24,311.61,,,,,,,,,,,,
2021-02-25,318.8,,,,,,,,,,,,
2021-02-26,314.22,,,,,,,,,,,,
2021-03-02,315.37,,,,,,,,,,,,
2021-03-03,319.57,,,,,,,,,,,,
2021-03-04,319.64,,,,,,,,,,,,
2021-03-05,317.83,,,,,,,,,,,,
2021-03-08,312.04,,,,,,,,,,,,
2021-03-09,314.87,,,,,,,,,,,,
2021-03-10,316.69,,,,,,,,,,,,
2021-03-11,314.61,,,,,,,,,,,,
2021-03-12,318.94,,,,,,,,,,,,
2021-03-15,322.34,,,,,,,,,,,,
2021-03-16,330.62,,,,,,,,,,,,
2021-03-17,335.24,,,,,,,,,,,,
2021-03-18,328.77,,,,,,,,,,,,
2021-03-19,328.13,,,,,,,,,,,,
2021-03-22,331.11,,,,,,,,,,,,
2021-03-23,328.61,,,,,,,,,,,,
2021-03-24,324.87,,,,,,,,,,,,
2021-03-25,326.36,,,,,,,,,,,,
2021-03-26,318.91,,,,,,,,,,,,
2021-03-29,320.88,,,,,,,,,,,,
2021-03-30,317.1,,,,,,,,,,,,
2021-03-31,315.45,,,,,,,,,,,,
2021-04-01,325.07,,,,,,,,,,,,
2021-04-02,324.2,,,,,,,,,,,,
2021-04-05,328.78,,,,,,,,,,,,
2021-04-06,333.29,,,,,,,,,,,,
2021-04-07,339.17,,,,,,,,,,,,
2021-04-08,339.09,,,,,,,,,,,,
2021-04-09,349.47,,,,,,,,,,,,
2021-04-12,355.97,,,,,,,,,,,,
2021-04-13,356.94,,,,,,,,,,,,
2021-04-14,364.14,,,,,,,,,,,,
2021-04-15,354.83,,,,,,,,,,,,
2021-04-16,350.55,,,,,,,,,,,,
2021-04-19,351.14,,,,,,,,,,,,
2021-04-20,368.76,,,,,,,,,,,,
2021-04-21,363.67,,,,,,,,,,,,
2021-04-22,366.63,,,,,,,,,,,,
2021-04-23,368.16,,,,,,,,,,,,
2021-04-26,373.56,,,,,,,,,,,,
2021-04-27,372.9,,,,,,,,,,,,
2021-04-28,375.45,,,,,,,,,,,,
2021-04-29,378.21,,,,,,,,,,,,
2021-04-30,378.35,,,,,,,,,,,,
2021-05-03,371.76,,,,,,,,,,,,
2021-05-04,373.73,,,,,,,,,,,,
2021-05-06,378.44,,,,,,,,,,,,
2021-05-07,383.98,,,,,,,,,,,,
2021-05-10,395.07,,,,,,,,,,,,
2021-05-11,401.45,,,,,,,,,,,,
2021-05-12,398.23,,,,,,,,,,,,
2021-05-13,393.03,,,,,,,,,,,,
2021-05-14,397.24,,,,,,,,,,,,
2021-05-17,390.57,,,,,,,,,,,,
2021-05-18,391.39,,,,,,,,,,,,
2021-05-20,394.17,,,,,,,,,,,,
2021-05-21,387.87,,,,,,,,,,,,
2021-05-24,390.85,,,,,,,,,,,,
2021-05-25,384.85,,,,,,,,,,,,
2021-05-26,386.88,,,,,,,,,,,,
2021-05-27,391.62,,,,,,,,,,,,
2021-05-28,398.4,,,,,,,,,,,,
2021-05-31,401.65,,,,,,,,,,,,
2021-06-01,416.18,,,,,,,,,,,,
2021-06-02,413.33,,,,,,,,,,,,
2021-06-03,416.13,,,,,,,,,,,,
2021-06-04,411.49,,,,,,,,,,,,
2021-06-07,409.86,,,,,,,,,,,,
2021-06-08,409.5,,,,,,,,,,,,
2021-06-09,419.49,,,,,,,,,,,,
2021-06-10,426.89,,,,,,,,,,,,
2021-06-11,421.12,,,,,,,,,,,,
2021-06-14,419.78,,,,,,,,,,,,
2021-06-15,426.96,,,,,,,,,,,,
2021-06-16,418.13,,,,,,,,,,,,
2021-06-17,413.5,,,,,,,,,,,,
2021-06-18,421.46,,,,,,,,,,,,
2021-06-21,420.94,,,,,,,,,,,,
2021-06-22,434.96,,,,,,,,,,,,
2021-06-23,434.5,,,,,,,,,,,,
2021-06-24,425.48,,,,,,,,,,,,
2021-06-25,424.06,,,,,,,,,,,,
2021-06-28,434.17,,,,,,,,,,,,
2021-06-29,436.08,,,,,,,,,,,,
2021-06-30,436.01,,,,,,,,,,,,
2021-07-01,428.95,,,,,,,,,,,,
2021-07-02,422.9,,,,,,,,,,,,
2021-07-05,419.1,,,,,,,,,,,,
2021-07-06,419.58,,,,,,,,,,,,
2021-07-07,414.0,,,,,,,,,,,,
2021-07-08,406.26,,,,,,,,,,,,
2021-07-09,406.75,,,,,,,,,,,,
2021-07-12,413.88,,,,,,,,,,,,
2021-07-13,420.64,,,,,,,,,,,,
2021-07-14,420.78,,,,,,,,,,,,
2021-07-15,421.65,,,,,,,,,,,,
2021-07-16,415.54,,,,,,,,,,,,
2021-07-19,414.24,,,,,,,,,,,,
2021-07-20,424.8,,,,,,,,,,,,
2021-07-21,430.16,,,,,,,,,,,,
2021-07-22,432.34,,,,,,,,,,,,
2021-07-23,442.41,,,,,,,,,,,,
2021-07-26,440.03,,,,,,,,,,,,
2021-07-27,435.73,,,,,,,,,,,,
2021-07-28,429.75,,,,,,,,,,,,
2021-07-29,436.32,,,,,,,,,,,,
2021-07-30,433.36,,,,,,,,,,,,
2021-08-02,436.02,,,,,,,,,,,,
2021-08-03,431.76,,,,,,,,,,,,
2021-08-04,440.46,,,,,,,,,,,,
2021-08-05,446.35,,,,,,,,,,,,
2021-08-06,445.28,,,,,,,,,,,,
2021-08-09,442.51,,,,,,,,,,,,
2021-08-10,437.09,,,,,,,,,,,,
2021-08-11,440.2,,,,,,,,,,,,
2021-08-12,448.14,,,,,,,,,,,,
2021-08-13,447.28,,,,,,,,,,,,
2021-08-17,448.27,,,,,,,,,,,,
2021-08-18,466.54,,,,,,,,,,,,
2021-08-19,454.79,,,,,,,,,,,,
2021-08-20,446.76,,,,,,,,,,,,
2021-08-23,451.25,,,,,,,,,,,,
2021-08-24,463.17,,,,,,,,,,,,
2021-08-25,468.66,,,,,,,,,,,,
2021-08-26,474.74,,,,,,,,,,,,
2021-08-27,479.51,,,,,,,,,,,,
2021-08-30,478.79,,,,,,,,,,,,
2021-08-31,473.83,,,,,,,,,,,,
2021-09-01,474.25,,,,,,,,,,,,
2021-09-02,478.81,,,,,,,,,,,,
2021-09-03,477.08,,,,,,,,,,,,
2021-09-06,469.21,,,,,,,,,,,,
2021-09-07,475.36,,,,,,,,,,,,
2021-09-08,474.73,,,,,,,,,,,,
2021-09-09,475.4,,,,,,,,,,,,
2021-09-10,485.07,,,,,,,,,,,,
2021-09-13,482.46,,,,,,,,,,,,
2021-09-14,476.72,,,,,,,,,,,,
2021-09-15,476.17,,,,,,,,,,,,
2021-09-16,468.47,,,,,,,,,,,,
2021-09-17,462.36,,,,,,,,,,,,
2021-09-23,458.3,,,,,,,,,,,,
2021-09-24,473.62,,,,,,,,,,,,
2021-09-27,473.47,,,,,,,,,,,,
2021-09-28,459.48,,,,,,,,,,,,
2021-09-29,449.24,,,,,,,,,,,,
2021-09-30,460.64,,,,,,,,,,,,
2021-10-01,462.77,,,,,,,,,,,,
2021-10-05,469.37,,,,,,,,,,,,
2021-10-06,460.11,,,,,,,,,,,,
2021-10-07,468.92,,,,,,,,,,,,
2021-10-08,484.08,,,,,,,,,,,,
2021-10-12,491.65,,,,,,,,,,,,
2021-10-13,500.67,,,,,,,,,,,,
2021-10-14,519.66,,,,,,,,,,,,
2021-10-15,527.05,,,,,,,,,,,,
2021-10-18,519.78,,,,,,,,,,,,
2021-10-19,519.19,,,,,,,,,,,,
2021-10-20,518.32,,,,,,,,,,,,
2021-10-21,533.64,,,,,,,,,,,,
2021-10-22,531.81,,,,,,,,,,,,
2021-10-25,524.07,,,,,,,,,,,,
2021-10-26,525.15,,,,,,,,,,,,
2021-10-27,521.34,,,,,,,,,,,,
2021-10-28,520.22,,,,,,,,,,,,
2021-10-29,514.99,,,,,,,,,,,,
2021-11-01,515.44,,,,,,,,,,,,
2021-11-02,520.35,,,,,,,,,,,,
2021-11-03,510.18,,,,,,,,,,,,
2021-11-04,517.58,,,,,,,,,,,,
2021-11-05,537.96,,,,,,,,,,,,
2021-11-08,553.01,,,,,,,,,,,,
2021-11-09,555.7,,,,,,,,,,,,
2021-11-10,539.52,,,,,,,,,,,,
2021-11-11,533.1,,,,,,,,,,,,
2021-11-12,531.64,,,,,,,,,,,,
2021-11-15,525.47,,,,,,,,,,,,
2021-11-16,536.17,,,,,,,,,,,,
2021-11-17,520.0,,,,,,,,,,,,
2021-11-18,523.07,,,,,,,,,,,,
2021-11-19,522.58,,,,,,,,,,,,
2021-11-22,514.24,,,,,,,,,,,,
2021-11-23,515.01,,,,,,,,,,,,
2021-11-24,514.02,,,,,,,,,,,,
2021-11-25,501.48,,,,,,,,,,,,
2021-11-26,488.65,,,,,,,,,,,,
2021-11-29,481.46,,,,,,,,,,,,
2021-11-30,471.26,,,,,,,,,,,,
2021-12-01,470.88,,,,,,,,,,,,
2021-12-02,478.87,,,,,,,,,,,,
2021-12-03,504.29,,,,,,,,,,,,
2021-12-06,494.74,,,,,,,,,,,,
2021-12-07,498.61,,,,,,,,,,,,
2021-12-08,496.17,,,,,,,,,,,,
2021-12-09,502.2,,,,,,,,,,,,
2021-12-10,495.33,,,,,,,,,,,,
2021-12-13,489.84,,,,,,,,,,,,
2021-12-14,490.02,,,,,,,,,,,,
2021-12-15,490.15,,,,,,,,,,,,
2021-12-16,495.11,,,,,,,,,,,,
2021-12-17,501.45,,,,,,,,,,,,
2021-12-20,495.45,,,,,,,,,,,,
2021-12-21,490.26,,,,,,,,,,,,
2021-12-22,492.95,,,,,,,,,,,,
2021-12-23,494.94,,,,,,,,,,,,
2021-12-24,494.29,,,,,,,,,,,,
2021-12-27,498.65,,,,,,,,,,,,
2021-12-28,517.15,,,,,,,,,,,,
2021-12-29,528.41,,,,,,,,,,,,
2021-12-30,518.08,,,,,,,,,,,,
2022-01-03,517.23,,,,,,,,,,,,
2022-01-04,511.7,,,,,,,,,,,,
2022-01-05,508.46,,,,,,,,,,,,
2022-01-06,497.8,,,,,,,,,,,,
2022-01-07,508.6,,,,,,,,,,,,
2022-01-10,494.27,,,,,,,,,,,,
2022-01-11,494.05,,,,,,,,,,,,
2022-01-12,497.68,,,,,,,,,,,,
2022-01-13,507.21,,,,,,,,,,,,
2022-01-14,504.92,,,,,,,,,,,,
2022-01-17,494.55,,,,,,,,,,,,
2022-01-18,496.45,,,,,,,,,,,,
2022-01-19,492.87,,,,,,,,,,,,
2022-01-20,500.79,,,,,,,,,,,,
2022-01-21,491.97,,,,,,,,,,,,
2022-01-24,474.15,,,,,,,,,,,,
2022-01-25,464.23,,,,,,,,,,,,
2022-01-26,463.3,,,,,,,,,,,,
2022-01-27,445.86,,,,,,,,,,,,
2022-01-28,464.32,,,,,,,,,,,,
2022-02-03,470.64,,,,,,,,,,,,
2022-02-04,478.68,,,,,,,,,,,,
2022-02-07,481.48,,,,,,,,,,,,
2022-02-08,490.99,,,,,,,,,,,,
2022-02-09,502.96,,,,,,,,,,,,
2022-02-10,503.92,,,,,,,,,,,,
2022-02-11,505.69,,,,,,,,,,,,
2022-02-14,503.86,,,,,,,,,,,,
2022-02-15,488.16,,,,,,,,,,,,
2022-02-16,487.43,,,,,,,,,,,,
2022-02-17,478.87,,,,,,,,,,,,
2022-02-18,481.07,,,,,,,,,,,,
2022-02-21,475.03,,,,,,,,,,,,
2022-02-22,463.41,,,,,,,,,,,,
2022-02-23,476.7,,,,,,,,,,,,
2022-02-24,465.71,,,,,,,,,,,,
2022-02-25,475.34,,,,,,,,,,,,
2022-02-28,493.89,,,,,,,,,,,,
2022-03-02,484.8,,,,,,,,,,,,
2022-03-03,488.28,,,,,,,,,,,,
2022-03-04,481.83,,,,,,,,,,,,
2022-03-07,467.2,,,,,,,,,,,,
2022-03-08,464.49,,,,,,,,,,,,
2022-03-10,463.44,,,,,,,,,,,,
2022-03-11,461.34,,,,,,,,,,,,
2022-03-14,428.13,,,,,,,,,,,,
2022-03-15,427.42,,,,,,,,,,,,
2022-03-16,432.73,,,,,,,,,,,,
2022-03-17,437.77,,,,,,,,,,,,
2022-03-18,451.01,,,,,,,,,,,,
2022-03-21,448.08,,,,,,,,,,,,
2022-03-22,457.86,,,,,,,,,,,,
2022-03-23,457.14,,,,,,,,,,,,
2022-03-24,464.26,,,,,,,,,,,,
2022-03-25,461.91,,,,,,,,,,,,
2022-03-28,458.38,,,,,,,,,,,,
2022-03-29,454.98,,,,,,,,,,,,
2022-03-30,451.43,,,,,,,,,,,,
2022-03-31,458.7,,,,,,,,,,,,
2022-04-01,473.5,,,,,,,,,,,,
2022-04-04,480.13,,,,,,,,,,,,
2022-04-05,474.25,,,,,,,,,,,,
2022-04-06,467.48,,,,,,,,,,,,
2022-04-07,470.03,,,,,,,,,,,,
2022-04-08,469.01,,,,,,,,,,,,
2022-04-11,468.82,,,,,,,,,,,,
2022-04-12,468.04,,,,,,,,,,,,
2022-04-13,457.01,,,,,,,,,,,,
2022-04-14,461.18,,,,,,,,,,,,
2022-04-15,464.94,,,,,,,,,,,,
2022-04-18,470.02,,,,,,,,,,,,
2022-04-19,468.8,,,,,,,,,,,,
2022-04-20,465.56,,,,,,,,,,,,
2022-04-21,459.74,,,,,,,,,,,,
2022-04-22,452.56,,,,,,,,,,,,
2022-04-25,421.92,,,,,,,,,,,,
2022-04-26,427.12,,,,,,,,,,,,
2022-04-27,434.62,,,,,,,,,,,,
2022-04-28,435.13,,,,,,,,,,,,
2022-04-29,448.55,,,,,,,,,,,,
2022-05-02,451.06,,,,,,,,,,,,
2022-05-03,449.89,,,,,,,,,,,,
2022-05-04,440.86,,,,,,,,,,,,
2022-05-06,430.56,,,,,,,,,,,,
2022-05-09,417.7,,,,,,,,,,,,
2022-05-10,418.19,,,,,,,,,,,,
2022-05-11,421.05,,,,,,,,,,,,
2022-05-12,412.57,,,,,,,,,,,,
2022-05-13,418.77,,,,,,,,,,,,
2022-05-16,431.44,,,,,,,,,,,,
2022-05-17,428.37,,,,,,,,,,,,
2022-05-18,445.36,,,,,,,,,,,,
2022-05-19,427.55,,,,,,,,,,,,
2022-05-20,433.39,,,,,,,,,,,,
2022-05-23,427.98,,,,,,,,,,,,
2022-05-24,434.03,,,,,,,,,,,,
2022-05-25,432.44,,,,,,,,,,,,
2022-05-26,430.83,,,,,,,,,,,,
2022-05-27,436.61,,,,,,,,,,,,
2022-05-30,438.77,,,,,,,,,,,,
2022-05-31,444.99,,,,,,,,,,,,
2022-06-02,446.97,,,,,,,,,,,,
2022-06-03,446.08,,,,,,,,,,,,
2022-06-07,429.28,,,,,,,,,,,,
2022-06-08,429.02,,,,,,,,,,,,
2022-06-09,418.16,,,,,,,,,,,,
2022-06-10,417.6,,,,,,,,,,,,
2022-06-13,399.75,,,,,,,,,,,,
2022-06-14,396.83,,,,,,,,,,,,
2022-06-15,394.11,,,,,,,,,,,,
2022-06-16,400.1,,,,,,,,,,,,
2022-06-17,410.44,,,,,,,,,,,,
2022-06-20,400.36,,,,,,,,,,,,
2022-06-21,410.1,,,,,,,,,,,,
2022-06-22,393.6,,,,,,,,,,,,
2022-06-23,382.48,,,,,,,,,,,,
2022-06-24,397.56,,,,,,,,,,,,
2022-06-27,406.29,,,,,,,,,,,,
2022-06-28,408.71,,,,,,,,,,,,
2022-06-29,413.87,,,,,,,,,,,,
2022-06-30,392.43,,,,,,,,,,,,
2022-07-01,379.7,,,,,,,,,,,,
2022-07-04,380.82,,,,,,,,,,,,
2022-07-05,392.58,,,,,,,,,,,,
2022-07-06,387.91,,,,,,,,,,,,
2022-07-07,397.65,,,,,,,,,,,,
2022-07-08,399.46,,,,,,,,,,,,
2022-07-11,389.24,,,,,,,,,,,,
2022-07-12,377.85,,,,,,,,,,,,
2022-07-13,393.05,,,,,,,,,,,,
2022-07-14,389.88,,,,,,,,,,,,
2022-07-15,396.24,,,,,,,,,,,,
2022-07-18,397.79,,,,,,,,,,,,
2022-07-19,402.36,,,,,,,,,,,,
2022-07-20,405.45,,,,,,,,,,,,
2022-07-21,410.49,,,,,,,,,,,,
2022-07-22,409.28,,,,,,,,,,,,
2022-07-25,415.1,,,,,,,,,,,,
2022-07-26,420.56,,,,,,,,,,,,
2022-07-27,421.08,,,,,,,,,,,,
2022-07-28,422.98,,,,,,,,,,,,
2022-07-29,423.56,,,,,,,,,,,,
2022-08-01,440.57,,,,,,,,,,,,
2022-08-02,439.4,,,,,,,,,,,,
2022-08-03,437.72,,,,,,,,,,,,
2022-08-04,438.9,,,,,,,,,,,,
2022-08-05,438.41,,,,,,,,,,,,
2022-08-08,432.17,,,,,,,,,,,,
2022-08-09,436.37,,,,,,,,,,,,
2022-08-10,425.97,,,,,,,,,,,,
2022-08-11,429.5,,,,,,,,,,,,
2022-08-12,426.96,,,,,,,,,,,,
2022-08-16,422.73,,,,,,,,,,,,
2022-08-17,426.44,,,,,,,,,,,,
2022-08-18,425.35,,,,,,,,,,,,
2022-08-19,426.35,,,,,,,,,,,,
2022-08-22,418.39,,,,,,,,,,,,
2022-08-23,410.34,,,,,,,,,,,,
2022-08-24,408.93,,,,,,,,,,,,
2022-08-25,416.15,,,,,,,,,,,,
2022-08-26,411.24,,,,,,,,,,,,
2022-08-29,396.92,,,,,,,,,,,,
2022-08-30,403.89,,,,,,,,,,,,
2022-08-31,409.27,,,,,,,,,,,,
2022-09-01,394.09,,,,,,,,,,,,
2022-09-02,400.58,,,,,,,,,,,,
2022-09-05,395.46,,,,,,,,,,,,
2022-09-06,411.41,,,,,,,,,,,,
2022-09-07,405.83,,,,,,,,,,,,
2022-09-08,412.03,,,,,,,,,,,,
2022-09-13,421.69,,,,,,,,,,,,
2022-09-14,413.72,,,,,,,,,,,,
2022-09-15,419.76,,,,,,,,,,,,
2022-09-16,425.33,,,,,,,,,,,,
2022-09-19,419.19,,,,,,,,,,,,
2022-09-20,431.01,,,,,,,,,,,,
2022-09-21,426.92,,,,,,,,,,,,
2022-09-22,428.26,,,,,,,,,,,,
2022-09-23,418.13,,,,,,,,,,,,
2022-09-26,401.28,,,,,,,,,,,,
2022-09-27,401.28,,,,,,,,,,,,
2022-09-28,391.89,,,,,,,,,,,,
2022-09-29,392.72,,,,,,,,,,,,
2022-09-30,380.09,,,,,,,,,,,,
2022-10-04,391.55,,,,,,,,,,,,
2022-10-05,394.98,,,,,,,,,,,,
2022-10-06,400.98,,,,,,,,,,,,
2022-10-07,398.36,,,,,,,,,,,,
2022-10-11,378.77,,,,,,,,,,,,
2022-10-12,385.32,,,,,,,,,,,,
2022-10-13,376.8,,,,,,,,,,,,
2022-10-14,387.83,,,,,,,,,,,,
2022-10-17,389.95,,,,,,,,,,,,
2022-10-18,393.3,,,,,,,,,,,,
2022-10-19,392.01,,,,,,,,,,,,
2022-10-20,393.4,,,,,,,,,,,,
2022-10-21,385.88,,,,,,,,,,,,
2022-10-24,388.4,,,,,,,,,,,,
2022-10-25,387.42,,,,,,,,,,,,
2022-10-26,379.62,,,,,,,,,,,,
2022-10-27,387.87,,,,,,,,,,,,
2022-10-28,397.52,,,,,,,,,,,,
2022-10-31,401.49,,,,,,,,,,,,
2022-11-01,409.28,,,,,,,,,,,,
2022-11-02,404.12,,,,,,,,,,,,
2022-11-03,398.19,,,,,,,,,,,,
2022-11-04,417.72,,,,,,,,,,,,
2022-11-07,411.23,,,,,,,,,,,,
2022-11-08,415.97,,,,,,,,,,,,
2022-11-09,415.81,,,,,,,,,,,,
2022-11-10,418.9,,,,,,,,,,,,
2022-11-11,430.24,,,,,,,,,,,,
2022-11-14,434.46,,,,,,,,,,,,
2022-11-15,434.88,,,,,,,,,,,,
2022-11-16,432.8,,,,,,,,,,,,
2022-11-17,427.76,,,,,,,,,,,,
2022-11-18,431.88,,,,,,,,,,,,
2022-11-21,419.53,,,,,,,,,,,,
2022-11-22,415.56,,,,,,,,,,,,
2022-11-23,416.48,,,,,,,,,,,,
2022-11-24,417.09,,,,,,,,,,,,
2022-11-25,413.94,,,,,,,,,,,,
2022-11-28,406.86,,,,,,,,,,,,
2022-11-29,418.16,,,,,,,,,,,,
2022-11-30,422.1,,,,,,,,,,,,
2022-12-01,427.83,,,,,,,,,,,,
2022-12-02,421.95,,,,,,,,,,,,
2022-12-05,440.44,,,,,,,,,,,,
2022-12-06,427.7,,,,,,,,,,,,
2022-12-07,430.27,,,,,,,,,,,,
2022-12-08,425.22,,,,,,,,,,,,
2022-12-09,421.36,,,,,,,,,,,,
2022-12-12,410.49,,,,,,,,,,,,
2022-12-13,409.21,,,,,,,,,,,,
2022-12-14,410.87,,,,,,,,,,,,
2022-12-15,402.38,,,,,,,,,,,,
2022-12-16,401.15,,,,,,,,,,,,
2022-12-19,394.4,,,,,,,,,,,,
2022-12-20,391.44,,,,,,,,,,,,
2022-12-21,398.85,,,,,,,,,,,,
2022-12-22,404.47,,,,,,,,,,,,
2022-12-23,396.85,,,,,,,,,,,,
2022-12-26,402.84,,,,,,,,,,,,
2022-12-27,411.06,,,,,,,,,,,,
2022-12-28,408.81,,,,,,,,,,,,
2022-12-29,400.1,,,,,,,,,,,,
2023-01-02,388.82,,,,,,,,,,,,
2023-01-03,386.78,,,,,,,,,,,,
2023-01-04,384.94,,,,,,,,,,,,
2023-01-05,384.39,,,,,,,,,,,,
2023-01-06,370.11,,,,,,,,,,,,
2023-01-09,382.78,,,,,,,,,,,,
2023-01-10,390.04,,,,,,,,,,,,
2023-01-11,386.63,,,,,,,,,,,,
2023-01-12,389.79,,,,,,,,,,,,
2023-01-13,390.4,,,,,,,,,,,,
2023-01-16,386.91,,,,,,,,,,,,
2023-01-17,386.57,,,,,,,,,,,,
2023-01-18,402.73,,,,,,,,,,,,
2023-01-19,403.43,,,,,,,,,,,,
2023-01-20,405.65,,,,,,,,,,,,
2023-01-25,414.6,,,,,,,,,,,,
2023-01-26,410.32,,,,,,,,,,,,
2023-01-27,413.62,,,,,,,,,,,,
2023-01-30,413.88,,,,,,,,,,,,
2023-01-31,420.1,,,,,,,,,,,,
2023-02-01,418.36,,,,,,,,,,,,
2023-02-02,421.71,,,,,,,,,,,,
2023-02-03,423.66,,,,,,,,,,,,
2023-02-06,419.79,,,,,,,,,,,,
2023-02-07,420.63,,,,,,,,,,,,
2023-02-08,421.27,,,,,,,,,,,,
2023-02-09,416.58,,,,,,,,,,,,
2023-02-10,423.55,,,,,,,,,,,,
2023-02-13,419.61,,,,,,,,,,,,
2023-02-14,422.74,,,,,,,,,,,,
2023-02-15,414.49,,,,,,,,,,,,
2023-02-16,421.61,,,,,,,,,,,,
2023-02-17,420.73,,,,,,,,,,,,
2023-02-20,424.49,,,,,,,,,,,,
2023-02-21,418.59,,,,,,,,,,,,
2023-02-22,412.25,,,,,,,,,,,,
2023-02-23,410.57,,,,,,,,,,,,
2023-02-24,413.19,,,,,,,,,,,,
2023-02-27,408.1,,,,,,,,,,,,
2023-02-28,404.58,,,,,,,,,,,,
2023-03-02,414.13,,,,,,,,,,,,
2023-03-03,412.88,,,,,,,,,,,,
2023-03-06,415.67,,,,,,,,,,,,
2023-03-07,411.1,,,,,,,,,,,,
2023-03-08,413.11,,,,,,,,,,,,
2023-03-09,414.78,,,,,,,,,,,,
2023-03-10,408.13,,,,,,,,,,,,
2023-03-13,404.66,,,,,,,,,,,,
2023-03-14,391.14,,,,,,,,,,,,
2023-03-15,390.13,,,,,,,,,,,,
2023-03-16,383.34,,,,,,,,,,,,
2023-03-17,384.71,,,,,,,,,,,,
2023-03-20,387.08,,,,,,,,,,,,
2023-03-21,390.29,,,,,,,,,,,,
2023-03-22,387.9,,,,,,,,,,,,
2023-03-23,385.34,,,,,,,,,,,,
2023-03-24,390.05,,,,,,,,,,,,
2023-03-27,392.26,,,,,,,,,,,,
2023-03-28,399.03,,,,,,,,,,,,
2023-03-29,397.3,,,,,,,,,,,,
2023-03-30,399.79,,,,,,,,,,,,
2023-03-31,402.3,,,,,,,,,,,,
2023-04-03,406.15,,,,,,,,,,,,
2023-04-04,411.58,,,,,,,,,,,,
2023-04-05,406.49,,,,,,,,,,,,
2023-04-06,397.66,,,,,,,,,,,,
2023-04-07,398.17,,,,,,,,,,,,
2023-04-10,399.6,,,,,,,,,,,,
2023-04-11,409.35,,,,,,,,,,,,
2023-04-12,407.92,,,,,,,,,,,,
2023-04-13,409.57,,,,,,,,,,,,
2023-04-14,409.5,,,,,,,,,,,,
2023-04-17,413.24,,,,,,,,,,,,
2023-04-18,423.92,,,,,,,,,,,,
2023-04-19,420.19,,,,,,,,,,,,
2023-04-20,413.31,,,,,,,,,,,,
2023-04-21,398.71,,,,,,,,,,,,
2023-04-24,401.88,,,,,,,,,,,,
2023-04-25,402.25,,,,,,,,,,,,
2023-04-26,402.88,,,,,,,,,,,,
2023-04-27,400.71,,,,,,,,,,,,
2023-04-28,406.74,,,,,,,,,,,,
2023-05-02,414.77,,,,,,,,,,,,
2023-05-03,415.1,,,,,,,,,,,,
2023-05-04,417.77,,,,,,,,,,,,
2023-05-08,412.15,,,,,,,,,,,,
2023-05-09,408.68,,,,,,,,,,,,
2023-05-10,407.56,,,,,,,,,,,,
2023-05-11,408.08,,,,,,,,,,,,
2023-05-12,403.45,,,,,,,,,,,,
2023-05-15,404.45,,,,,,,,,,,,
2023-05-16,397.87,,,,,,,,,,,,
2023-05-17,400.94,,,,,,,,,,,,
2023-05-18,399.9,,,,,,,,,,,,
2023-05-19,399.12,,,,,,,,,,,,
2023-05-22,395.59,,,,,,,,,,,,
2023-05-23,399.38,,,,,,,,,,,,
2023-05-24,392.75,,,,,,,,,,,,
2023-05-25,387.83,,,,,,,,,,,,
2023-05-26,391.79,,,,,,,,,,,,
2023-05-30,386.78,,,,,,,,,,,,
2023-05-31,381.25,,,,,,,,,,,,
2023-06-01,379.13,,,,,,,,,,,,
2023-06-02,387.27,,,,,,,,,,,,
2023-06-05,388.51,,,,,,,,,,,,
2023-06-07,387.65,,,,,,,,,,,,
2023-06-08,386.11,,,,,,,,,,,,
2023-06-09,387.76,,,,,,,,,,,,
2023-06-12,386.39,,,,,,,,,,,,
2023-06-13,386.72,,,,,,,,,,,,
2023-06-14,378.16,,,,,,,,,,,,
2023-06-15,376.76,,,,,,,,,,,,
2023-06-16,388.32,,,,,,,,,,,,
2023-06-19,389.5,,,,,,,,,,,,
2023-06-20,388.7,,,,,,,,,,,,
2023-06-21,380.38,,,,,,,,,,,,
2023-06-22,379.42,,,,,,,,,,,,
2023-06-23,371.66,,,,,,,,,,,,
2023-06-26,369.43,,,,,,,,,,,,
2023-06-27,370.15,,,,,,,,,,,,
2023-06-28,370.39,,,,,,,,,,,,
2023-06-29,367.36,,,,,,,,,,,,
2023-06-30,368.63,,,,,,,,,,,,
2023-07-03,363.44,,,,,,,,,,,,
2023-07-04,360.87,,,,,,,,,,,,
2023-07-05,351.41,,,,,,,,,,,,
2023-07-06,345.55,,,,,,,,,,,,
2023-07-07,339.37,,,,,,,,,,,,
2023-07-10,338.78,,,,,,,,,,,,
2023-07-11,342.04,,,,,,,,,,,,
2023-07-12,349.47,,,,,,,,,,,,
2023-07-13,346.54,,,,,,,,,,,,
2023-07-14,347.46,,,,,,,,,,,,
2023-07-17,343.05,,,,,,,,,,,,
2023-07-18,339.1,,,,,,,,,,,,
