날짜,Finance,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2019-06-03,1999.33,,,,,,,,,,,,
2019-06-04,1996.26,,,,,,,,,,,,
2019-06-05,1996.74,,,,,,,,,,,,
2019-06-07,1997.17,,,,,,,,,,,,
2019-06-10,2025.68,,,,,,,,,,,,
2019-06-11,2035.03,,,,,,,,,,,,
2019-06-12,2031.69,,,,,,,,,,,,
2019-06-13,2020.64,,,,,,,,,,,,
2019-06-14,2014.98,,,,,,,,,,,,
2019-06-17,2011.91,,,,,,,,,,,,
2019-06-18,2021.12,,,,,,,,,,,,
2019-06-19,2049.58,,,,,,,,,,,,
2019-06-20,2055.04,,,,,,,,,,,,
2019-06-21,2051.2,,,,,,,,,,,,
2019-06-24,2052.94,,,,,,,,,,,,
2019-06-25,2050.7,,,,,,,,,,,,
2019-06-26,2052.56,,,,,,,,,,,,
2019-06-27,2067.05,,,,,,,,,,,,
2019-06-28,2065.36,,,,,,,,,,,,
2019-07-01,2062.99,,,,,,,,,,,,
2019-07-02,2053.8,,,,,,,,,,,,
2019-07-03,2026.67,,,,,,,,,,,,
2019-07-04,2041.29,,,,,,,,,,,,
2019-07-05,2041.16,,,,,,,,,,,,
2019-07-08,1999.56,,,,,,,,,,,,
2019-07-09,1991.57,,,,,,,,,,,,
2019-07-10,1997.37,,,,,,,,,,,,
2019-07-11,2018.75,,,,,,,,,,,,
2019-07-12,2025.15,,,,,,,,,,,,
2019-07-15,2024.03,,,,,,,,,,,,
2019-07-16,2033.19,,,,,,,,,,,,
2019-07-17,2015.39,,,,,,,,,,,,
2019-07-18,2008.66,,,,,,,,,,,,
2019-07-19,2035.88,,,,,,,,,,,,
2019-07-22,2035.5,,,,,,,,,,,,
2019-07-23,2046.36,,,,,,,,,,,,
2019-07-24,2027.66,,,,,,,,,,,,
2019-07-25,2024.11,,,,,,,,,,,,
2019-07-26,2017.51,,,,,,,,,,,,
2019-07-29,1986.79,,,,,,,,,,,,
2019-07-30,1994.46,,,,,,,,,,,,
2019-07-31,1977.02,,,,,,,,,,,,
2019-08-01,1971.12,,,,,,,,,,,,
2019-08-02,1951.65,,,,,,,,,,,,
2019-08-05,1909.09,,,,,,,,,,,,
2019-08-06,1880.27,,,,,,,,,,,,
2019-08-07,1869.02,,,,,,,,,,,,
2019-08-08,1871.18,,,,,,,,,,,,
2019-08-09,1890.54,,,,,,,,,,,,
2019-08-12,1894.96,,,,,,,,,,,,
2019-08-13,1875.5,,,,,,,,,,,,
2019-08-14,1889.12,,,,,,,,,,,,
2019-08-16,1880.71,,,,,,,,,,,,
2019-08-19,1890.14,,,,,,,,,,,,
2019-08-20,1910.65,,,,,,,,,,,,
2019-08-21,1913.16,,,,,,,,,,,,
2019-08-22,1898.34,,,,,,,,,,,,
2019-08-23,1897.78,,,,,,,,,,,,
2019-08-26,1868.7,,,,,,,,,,,,
2019-08-27,1878.29,,,,,,,,,,,,
2019-08-28,1893.38,,,,,,,,,,,,
2019-08-29,1883.78,,,,,,,,,,,,
2019-08-30,1919.65,,,,,,,,,,,,
2019-09-02,1919.49,,,,,,,,,,,,
2019-09-03,1913.85,,,,,,,,,,,,
2019-09-04,1937.64,,,,,,,,,,,,
2019-09-05,1956.88,,,,,,,,,,,,
2019-09-06,1963.54,,,,,,,,,,,,
2019-09-09,1977.54,,,,,,,,,,,,
2019-09-10,1988.52,,,,,,,,,,,,
2019-09-11,2004.75,,,,,,,,,,,,
2019-09-16,2014.95,,,,,,,,,,,,
2019-09-17,2013.7,,,,,,,,,,,,
2019-09-18,2022.92,,,,,,,,,,,,
2019-09-19,2035.12,,,,,,,,,,,,
2019-09-20,2047.16,,,,,,,,,,,,
2019-09-23,2047.55,,,,,,,,,,,,
2019-09-24,2057.87,,,,,,,,,,,,
2019-09-25,2033.06,,,,,,,,,,,,
2019-09-26,2034.57,,,,,,,,,,,,
2019-09-27,2008.33,,,,,,,,,,,,
2019-09-30,2023.92,,,,,,,,,,,,
2019-10-01,2031.74,,,,,,,,,,,,
2019-10-02,1989.37,,,,,,,,,,,,
2019-10-04,1981.21,,,,,,,,,,,,
2019-10-07,1984.2,,,,,,,,,,,,
2019-10-08,2010.68,,,,,,,,,,,,
2019-10-10,1992.5,,,,,,,,,,,,
2019-10-11,2010.57,,,,,,,,,,,,
2019-10-14,2031.73,,,,,,,,,,,,
2019-10-15,2031.17,,,,,,,,,,,,
2019-10-16,2045.68,,,,,,,,,,,,
2019-10-17,2041.66,,,,,,,,,,,,
2019-10-18,2020.81,,,,,,,,,,,,
2019-10-21,2026.91,,,,,,,,,,,,
2019-10-22,2053.08,,,,,,,,,,,,
2019-10-23,2046.55,,,,,,,,,,,,
2019-10-24,2052.37,,,,,,,,,,,,
2019-10-25,2055.78,,,,,,,,,,,,
2019-10-28,2060.65,,,,,,,,,,,,
2019-10-29,2059.97,,,,,,,,,,,,
2019-10-30,2047.15,,,,,,,,,,,,
2019-10-31,2049.19,,,,,,,,,,,,
2019-11-01,2068.45,,,,,,,,,,,,
2019-11-04,2097.44,,,,,,,,,,,,
2019-11-05,2111.36,,,,,,,,,,,,
2019-11-06,2111.62,,,,,,,,,,,,
2019-11-07,2112.11,,,,,,,,,,,,
2019-11-08,2102.51,,,,,,,,,,,,
2019-11-11,2087.8,,,,,,,,,,,,
2019-11-12,2106.67,,,,,,,,,,,,
2019-11-13,2086.84,,,,,,,,,,,,
2019-11-14,2106.59,,,,,,,,,,,,
2019-11-15,2130.81,,,,,,,,,,,,
2019-11-18,2130.54,,,,,,,,,,,,
2019-11-19,2123.08,,,,,,,,,,,,
2019-11-20,2095.74,,,,,,,,,,,,
2019-11-21,2067.21,,,,,,,,,,,,
2019-11-22,2072.92,,,,,,,,,,,,
2019-11-25,2092.79,,,,,,,,,,,,
2019-11-26,2087.88,,,,,,,,,,,,
2019-11-27,2096.0,,,,,,,,,,,,
2019-11-28,2086.32,,,,,,,,,,,,
2019-11-29,2052.75,,,,,,,,,,,,
2019-12-02,2058.04,,,,,,,,,,,,
2019-12-03,2050.74,,,,,,,,,,,,
2019-12-04,2036.2,,,,,,,,,,,,
2019-12-05,2028.61,,,,,,,,,,,,
2019-12-06,2050.94,,,,,,,,,,,,
2019-12-09,2061.38,,,,,,,,,,,,
2019-12-10,2070.26,,,,,,,,,,,,
2019-12-11,2077.52,,,,,,,,,,,,
2019-12-12,2111.58,,,,,,,,,,,,
2019-12-13,2147.85,,,,,,,,,,,,
2019-12-16,2144.91,,,,,,,,,,,,
2019-12-17,2176.75,,,,,,,,,,,,
2019-12-18,2176.59,,,,,,,,,,,,
2019-12-19,2177.74,,,,,,,,,,,,
2019-12-20,2185.7,,,,,,,,,,,,
2019-12-23,2184.91,,,,,,,,,,,,
2019-12-24,2170.38,,,,,,,,,,,,
2019-12-26,2177.39,,,,,,,,,,,,
2019-12-27,2184.28,,,,,,,,,,,,
2019-12-30,2173.71,,,,,,,,,,,,
2020-01-02,,2177.14,2178.48,2145.44,2147.36,53379203.0,2832593942950.0,1168084367352035.0,,,,,
2020-01-03,,2166.75,2179.19,2137.32,2149.1,62356671.0,3374272301892.0,1169047925781950.0,,,,,
2020-01-06,,2127.38,2138.96,2126.04,2131.4,52235664.0,2648216962826.0,1159443970130645.0,,,,,
2020-01-07,,2143.07,2159.21,2140.49,2152.92,51293715.0,2798476572107.0,1171130498910845.0,,,,,
2020-01-08,,2133.86,2147.36,2122.28,2136.49,95907079.0,5070706802213.0,1162218144114540.0,,,,,
2020-01-09,,2167.64,2170.45,2154.94,2170.45,91336221.0,4859269194470.0,1180686528083845.0,,,,,
2020-01-10,,2173.37,2190.82,2170.48,2190.21,70461397.0,3843530265812.0,1191444434905375.0,,,,,
2020-01-13,,2187.53,2214.59,2187.53,2213.45,63355218.0,3437196724707.0,1204085311920805.0,,,,,
2020-01-14,,2227.9,2237.45,2217.89,2223.8,73409849.0,4117709739472.0,1209729146026805.0,,,,,
2020-01-15,,2212.6,2220.91,2204.91,2211.54,54836579.0,3088953323333.0,1203060920975205.0,,,,,
2020-01-16,,2212.25,2232.46,2204.38,2231.27,59000375.0,3444845028117.0,1213782854552160.0,,,,,
2020-01-17,,2246.32,2254.06,2229.26,2235.34,63594195.0,3352030321021.0,1216038980713165.0,,,,,
2020-01-20,,2247.06,2265.38,2246.04,2251.27,61985230.0,3583973190963.0,1224729022224470.0,,,,,
2020-01-21,,2247.04,2254.42,2225.33,2226.8,47935375.0,2935651619687.0,1211053535606430.0,,,,,
2020-01-22,,2225.11,2258.01,2221.05,2255.32,56532384.0,3633607469674.0,1226698692418920.0,,,,,
2020-01-23,,2240.95,2248.4,2227.51,2231.81,64783859.0,4149953879059.0,1214015122744425.0,,,,,
2020-01-28,,2178.81,2187.56,2152.77,2162.09,94411820.0,5414308947115.0,1176100358102175.0,,,,,
2020-01-29,,2173.53,2182.13,2158.88,2171.32,65099515.0,4010200487646.0,1181124890709030.0,,,,,
2020-01-30,,2166.28,2172.03,2125.11,2133.76,80495464.0,4515972876837.0,1160695896267980.0,,,,,
2020-01-31,,2147.14,2154.47,2105.45,2105.45,80310062.0,4482413654233.0,1145293958639215.0,,,,,
2020-02-03,,2073.08,2115.31,2070.16,2106.38,87477244.0,4792415191190.0,1145791460667450.0,,,,,
2020-02-04,,2107.77,2151.91,2107.13,2147.14,86397285.0,4989562847199.0,1167987841667045.0,,,,,
2020-02-05,,2167.79,2172.51,2144.18,2155.86,79939160.0,4796733774985.0,1172753346861395.0,,,,,
2020-02-06,,2176.23,2224.0,2173.33,2221.89,82975123.0,4962772285131.0,1208660730557000.0,,,,,
2020-02-07,,2214.01,2216.79,2189.57,2205.17,85542119.0,5637414146037.0,1199578783971605.0,,,,,
2020-02-10,,2176.03,2196.22,2171.12,2192.86,57461322.0,3207374916442.0,1192869885928920.0,,,,,
2020-02-11,,2205.31,2227.95,2202.74,2215.14,59990802.0,3973587170565.0,1204999841718895.0,,,,,
2020-02-12,,2218.67,2236.29,2206.71,2231.69,72379295.0,4059273406909.0,1214012555827095.0,,,,,
2020-02-13,,2240.4,2251.88,2224.19,2227.2,85896230.0,5187555764762.0,1211541462183085.0,,,,,
2020-02-14,,2226.54,2249.26,2214.63,2240.33,59889619.0,3536831573798.0,1216728206536370.0,,,,,
2020-02-17,,2239.24,2247.83,2226.23,2238.3,50794221.0,3088323237627.0,1215598268181820.0,,,,,
2020-02-18,,2220.12,2228.44,2199.85,2203.31,64211803.0,3691835051419.0,1196586505213035.0,,,,,
2020-02-19,,2217.81,2221.3,2186.46,2205.96,62146466.0,3914940516825.0,1198043111407465.0,,,,,
2020-02-20,,2220.21,2225.6,2182.37,2192.57,68232250.0,4050710743510.0,1190782454892455.0,,,,,
2020-02-21,,2160.06,2181.99,2157.77,2160.94,72707520.0,3833887610687.0,1173601142357675.0,,,,,
2020-02-24,,2109.89,2117.21,2076.53,2076.53,103677575.0,5564284890974.0,1127765924835355.0,,,,,
2020-02-25,,2072.47,2103.13,2067.82,2099.76,94794460.0,5319346944294.0,1140369625126985.0,,,,,
2020-02-26,,2057.88,2083.73,2052.44,2069.33,98302259.0,5163436244905.0,1123822898560590.0,,,,,
2020-02-27,,2066.15,2077.32,2041.49,2048.23,87245080.0,4626167700089.0,1112369999107885.0,,,,,
2020-02-28,,2013.03,2024.58,1975.16,1980.75,148048413.0,6829791853564.0,1075707114066365.0,,,,,
2020-03-02,,1991.25,2012.77,1963.12,1995.48,106543245.0,5506481230393.0,1083628792658640.0,,,,,
2020-03-03,,2047.32,2047.32,2000.34,2005.5,97209555.0,5345221520724.0,1089093429288550.0,,,,,
2020-03-04,,1995.94,2058.68,1995.94,2053.32,91766237.0,4952645016769.0,1115071179736895.0,,,,,
2020-03-05,,2072.64,2082.54,2052.75,2078.16,93002429.0,4905659952652.0,1128526960912020.0,,,,,
2020-03-06,,2044.16,2054.51,2024.36,2031.59,84145305.0,4135434734547.0,1103241291546440.0,,,,,
2020-03-09,,1967.97,1979.29,1936.65,1945.34,135543636.0,6017136265785.0,1056379477581210.0,,,,,
2020-03-10,,1936.83,1963.23,1928.02,1955.69,129855249.0,6278574943558.0,1061948204903755.0,,,,,
2020-03-11,,1957.74,1960.01,1892.86,1902.32,131029845.0,6133700938955.0,1032972325453305.0,,,,,
2020-03-12,,1880.99,1891.82,1806.68,1834.12,178167739.0,8288664980580.0,995918580976305.0,,,,,
2020-03-13,,1715.25,1821.01,1685.75,1779.62,220229658.0,9907285870940.0,975939260099570.0,,,,,
2020-03-16,,1814.0,1814.0,1718.79,1719.43,124297314.0,6044644867843.0,942926600867870.0,,,,,
2020-03-17,,1646.1,1728.83,1643.2,1672.71,161031609.0,7390209188445.0,917180415376785.0,,,,,
2020-03-18,,1686.25,1695.22,1590.22,1590.36,153787150.0,6841350250404.0,872044917364300.0,,,,,
2020-03-19,,1626.35,1626.35,1443.81,1467.96,233781291.0,9185879133893.0,804957034594680.0,,,,,
2020-03-20,,1510.08,1582.05,1478.86,1578.1,207161928.0,8176342886942.0,865343979097350.0,,,,,
2020-03-23,,1484.72,1532.68,1470.47,1496.41,166755759.0,7619713799670.0,820354949292120.0,,,,,
2020-03-24,,1539.72,1630.87,1523.4,1630.87,180110897.0,8260207664640.0,894115366103390.0,,,,,
2020-03-25,,1690.76,1727.69,1664.36,1723.6,226688770.0,9418775900655.0,945025919132065.0,,,,,
2020-03-26,,1715.56,1749.99,1694.14,1694.2,195839505.0,8358168959701.0,928894777065580.0,,,,,
2020-03-27,,1765.73,1766.62,1676.64,1725.86,175290739.0,7865644314190.0,946278283461305.0,,,,,
2020-03-30,,1676.77,1733.64,1664.22,1718.65,121196835.0,5405687513195.0,942317157579985.0,,,,,
2020-03-31,,1739.77,1756.19,1719.36,1751.12,150989252.0,9012419247116.0,959858324095665.0,,,,,
2020-04-01,,1731.84,1755.19,1672.87,1672.93,141182478.0,7232598941111.0,917134063036820.0,,,,,
2020-04-02,,1682.06,1716.73,1653.67,1714.28,121915836.0,6861734562379.0,939853774021900.0,,,,,
2020-04-03,,1720.15,1734.34,1694.77,1711.73,114481967.0,5489919920575.0,938445956167460.0,,,,,
2020-04-06,,1731.77,1780.88,1727.56,1777.9,116810033.0,5612197518324.0,974691164279540.0,,,,,
2020-04-07,,1813.14,1825.99,1776.67,1807.61,146814333.0,7323346033304.0,990992313177080.0,,,,,
2020-04-08,,1798.95,1823.79,1785.23,1786.83,120422162.0,5774807612933.0,979601059230115.0,,,,,
2020-04-09,,1818.25,1819.83,1796.56,1814.81,120008809.0,5947047289210.0,994939712787540.0,,,,,
2020-04-10,,1812.65,1841.77,1807.82,1840.97,138080588.0,7233601955244.0,1009318976298215.0,,,,,
2020-04-13,,1832.46,1832.52,1805.41,1805.48,101672030.0,5351911790178.0,989797442545445.0,,,,,
2020-04-14,,1826.91,1842.97,1815.05,1834.9,90187034.0,4372890190009.0,1005944436357750.0,,,,,
2020-04-16,,1816.28,1839.94,1807.57,1833.61,116117308.0,5544920316407.0,1005242447921180.0,,,,,
2020-04-17,,1872.84,1908.16,1872.78,1895.39,166769272.0,9135752022687.0,1039187543459655.0,,,,,
2020-04-20,,1886.82,1902.93,1866.71,1871.72,124874470.0,6241800537489.0,1026183264807360.0,,,,,
2020-04-21,,1858.14,1871.24,1820.9,1854.24,152434643.0,7900432796435.0,1016587512095180.0,,,,,
2020-04-22,,1830.37,1874.45,1819.98,1872.4,124737060.0,5643523562422.0,1026546514410195.0,,,,,
2020-04-23,,1884.23,1899.79,1871.11,1889.31,111965671.0,6080635022970.0,1035830325595630.0,,,,,
2020-04-24,,1880.05,1882.84,1855.42,1863.05,116448747.0,5541136162672.0,1022776045566740.0,,,,,
2020-04-27,,1870.18,1903.42,1867.25,1895.34,112998525.0,5053769300922.0,1040501308035975.0,,,,,
2020-04-28,,1903.01,1914.75,1883.74,1906.43,121399562.0,5450396798963.0,1046587747018670.0,,,,,
2020-04-29,,1908.88,1931.41,1905.6,1919.56,141465328.0,6055808059220.0,1053798122191715.0,,,,,
2020-05-04,,1875.91,1886.6,1861.71,1862.76,129706705.0,6239296917000.0,1022618106393775.0,,,,,
2020-05-06,,1887.02,1896.7,1869.27,1896.62,102941127.0,4897906220799.0,1041203350848535.0,,,,,
2020-05-07,,1888.74,1905.59,1884.37,1893.9,83009927.0,4432131291578.0,1039709012042605.0,,,,,
2020-05-08,,1910.45,1923.54,1907.53,1910.49,90143108.0,5096970844938.0,1048839247830760.0,,,,,
2020-05-11,,1919.04,1927.1,1894.85,1897.49,94623464.0,4754845355562.0,1041931284374615.0,,,,,
2020-05-12,,1900.25,1901.75,1869.79,1886.02,108542709.0,5616671626318.0,1035630078317720.0,,,,,
2020-05-13,,1861.58,1905.65,1861.58,1905.65,94215933.0,5739771449710.0,1046127507932115.0,,,,,
2020-05-14,,1886.58,1895.57,1877.71,1889.39,107503745.0,5707130711814.0,1037204454692670.0,,,,,
2020-05-15,,1901.23,1902.45,1876.1,1888.84,89892845.0,4654314725984.0,1036901533123165.0,,,,,
2020-05-18,,1895.67,1906.33,1883.24,1899.06,92683309.0,4972361416350.0,1042947212405420.0,,,,,
2020-05-19,,1941.81,1949.4,1933.29,1946.07,145510579.0,6890590030250.0,1068739839128330.0,,,,,
2020-05-20,,1936.71,1956.3,1936.71,1953.28,84202236.0,4668440880985.0,1072697294405580.0,,,,,
2020-05-21,,1966.88,1969.19,1956.19,1961.41,103536049.0,5411622258610.0,1077166129436080.0,,,,,
2020-05-22,,1964.26,1965.43,1923.73,1933.14,96444101.0,5240724518008.0,1061572154352490.0,,,,,
2020-05-25,,1943.39,1958.93,1931.02,1958.69,78740282.0,4648043049230.0,1075600930333165.0,,,,,
2020-05-26,,1964.65,1995.33,1961.37,1994.51,119422802.0,7470465811255.0,1095271950391150.0,,,,,
2020-05-27,,1990.88,2007.0,1982.18,1993.53,171163876.0,7289030517175.0,1094732433234835.0,,,,,
2020-05-28,,2010.68,2020.59,1972.37,1996.58,180173835.0,8850963087231.0,1096407255124060.0,,,,,
2020-05-29,,1985.39,2007.31,1974.8,1999.13,170433543.0,8254883229345.0,1097831751911500.0,,,,,
2020-06-01,,2006.31,2035.37,2004.78,2034.52,113807492.0,5835557832774.0,1117266801231480.0,,,,,
2020-06-02,,2029.98,2057.91,2027.68,2055.12,182562959.0,6038634611887.0,1128579620948975.0,,,,,
2020-06-03,,2077.75,2133.89,2076.78,2122.99,348054621.0,11927579800529.0,1165853238226270.0,,,,,
2020-06-04,,2159.76,2170.65,2116.3,2128.24,268409542.0,10484258656122.0,1168733157862895.0,,,,,
2020-06-05,,2126.96,2164.55,2113.77,2158.38,167139066.0,7269395608563.0,1184831731040625.0,,,,,
2020-06-08,,2193.58,2195.57,2150.7,2159.86,181746197.0,7747846861994.0,1185635962642170.0,,,,,
2020-06-09,,2184.22,2190.22,2137.52,2160.94,148231024.0,6931872485123.0,1186201061405630.0,,,,,
2020-06-10,,2158.47,2174.14,2148.62,2168.8,136043192.0,6351715373340.0,1190553130953530.0,,,,,
2020-06-11,,2155.84,2174.59,2118.75,2150.31,175772572.0,10587137559023.0,1180409244607680.0,,,,,
2020-06-12,,2063.89,2113.37,2059.52,2107.54,147453501.0,9169543047346.0,1156870594727970.0,,,,,
2020-06-15,,2087.72,2106.76,2010.99,2010.99,160281559.0,10515386026832.0,1103862020742595.0,,,,,
2020-06-16,,2072.16,2117.83,2058.14,2117.83,129359017.0,7857605726103.0,1162527962977290.0,,,,,
2020-06-17,,2113.08,2133.59,2085.62,2120.92,145089244.0,8422854503648.0,1164461383996530.0,,,,,
2020-06-18,,2112.1,2123.21,2097.68,2110.07,97428424.0,5163912527652.0,1158405639643560.0,,,,,
2020-06-19,,2129.96,2130.66,2083.57,2120.62,104604025.0,5990149799706.0,1164194440546980.0,,,,,
2020-06-22,,2102.87,2123.11,2098.22,2105.62,94912684.0,5647227423461.0,1155981426348730.0,,,,,
2020-06-23,,2129.44,2139.46,2090.83,2111.33,112657986.0,7928173747536.0,1159163311458650.0,,,,,
2020-06-24,,2125.95,2155.96,2123.69,2144.88,108347791.0,7177325458631.0,1177636523573380.0,,,,,
2020-06-25,,2113.75,2126.45,2093.3,2093.3,99592080.0,5620013532830.0,1149319286702320.0,,,,,
2020-06-26,,2119.71,2127.91,2098.76,2119.73,105137954.0,5195863121958.0,1163918863422380.0,,,,,
2020-06-29,,2089.44,2105.96,2071.47,2077.53,87635722.0,4880678576922.0,1140751696451000.0,,,,,
2020-06-30,,2109.68,2120.15,2091.17,2091.17,103152526.0,6514079925561.0,1148261491640130.0,,,,,
2020-07-01,,2112.6,2118.72,2084.97,2090.96,76293562.0,4855622293106.0,1148120362016105.0,,,,,
2020-07-02,,2099.84,2119.9,2098.13,2119.9,71095605.0,5441156145989.0,1164019832781625.0,,,,,
2020-07-03,,2133.22,2133.22,2115.07,2131.38,60558300.0,4441937441169.0,1170329092709530.0,,,,,
2020-07-06,,2137.34,2166.03,2132.02,2162.03,86833246.0,5535016208211.0,1187183928336825.0,,,,,
2020-07-07,,2178.03,2180.02,2135.6,2135.6,115755178.0,7055452400164.0,1172698270019280.0,,,,,
2020-07-08,,2138.77,2147.21,2122.17,2128.02,83620454.0,5545731396680.0,1168558693591225.0,,,,,
2020-07-09,,2141.17,2152.27,2135.95,2137.88,103337916.0,6993282899375.0,1173953300777320.0,,,,,
2020-07-10,,2142.11,2142.46,2108.84,2119.74,89675816.0,5950858957951.0,1164135353262225.0,,,,,
2020-07-13,,2140.33,2158.68,2131.89,2154.47,90607393.0,4988510986848.0,1183213321347245.0,,,,,
2020-07-14,,2144.18,2152.71,2132.98,2152.65,77686968.0,5014632451429.0,1182202506456160.0,,,,,
2020-07-15,,2177.87,2188.13,2162.47,2173.0,121893028.0,6891662426046.0,1193348173541480.0,,,,,
2020-07-16,,2173.53,2176.2,2145.17,2150.77,90675175.0,5660767158926.0,1181071439295525.0,,,,,
2020-07-17,,2154.15,2171.38,2154.15,2167.81,73097419.0,4651936223974.0,1190451954374090.0,,,,,
2020-07-20,,2176.32,2176.32,2147.87,2159.12,85757140.0,5387035955465.0,1185675621203595.0,,,,,
2020-07-21,,2181.37,2195.39,2174.1,2188.51,139739863.0,6870027675184.0,1201727383483290.0,,,,,
2020-07-22,,2186.21,2194.4,2175.3,2182.2,103998553.0,5989253646051.0,1198284604655875.0,,,,,
2020-07-23,,2178.54,2178.54,2154.64,2167.53,104852840.0,6313335459821.0,1190257752177085.0,,,,,
2020-07-24,,2147.45,2168.72,2143.8,2151.15,86718483.0,5450156810348.0,1181267348997680.0,,,,,
2020-07-27,,2153.51,2183.91,2153.51,2170.26,80343800.0,4593423711652.0,1191839620641450.0,,,,,
2020-07-28,,2192.64,2226.62,2191.63,2217.33,134030170.0,8374216898816.0,1217692712571080.0,,,,,
2020-07-29,,2218.27,2239.22,2212.06,2223.52,111110103.0,6998727596903.0,1222517903022260.0,,,,,
2020-07-30,,2235.75,2242.53,2224.95,2226.2,95336449.0,6339443469922.0,1223991002038925.0,,,,,
2020-07-31,,2239.33,2242.49,2207.36,2209.65,110133001.0,6959486386061.0,1214889337411975.0,,,,,
2020-08-03,,2211.36,2218.39,2198.14,2212.67,106631866.0,7895141910790.0,1216549578528165.0,,,,,
2020-08-04,,2234.91,2247.04,2227.28,2237.34,120626601.0,7180141961705.0,1230116146147210.0,,,,,
2020-08-05,,2245.96,2271.62,2239.76,2271.2,127917083.0,9150462464525.0,1248730804226405.0,,,,,
2020-08-06,,2282.57,2315.63,2282.57,2303.64,142688872.0,9930755719789.0,1266568010575775.0,,,,,
2020-08-07,,2310.04,2324.59,2295.86,2315.26,137583116.0,10344069967004.0,1273019014212515.0,,,,,
2020-08-10,,2317.14,2352.07,2312.22,2345.89,157944688.0,10737191719499.0,1289860545046690.0,,,,,
2020-08-11,,2354.23,2393.14,2354.23,2380.72,190769487.0,11093385340409.0,1309009576184415.0,,,,,
2020-08-12,,2376.18,2397.5,2357.51,2397.5,180308231.0,10108578914931.0,1318238895599525.0,,,,,
2020-08-13,,2420.75,2423.85,2375.91,2403.21,182794789.0,11389200302822.0,1321924446660815.0,,,,,
2020-08-14,,2390.31,2398.58,2349.58,2371.15,134168497.0,8658385816741.0,1304289689542190.0,,,,,
2020-08-18,,2371.46,2389.44,2310.3,2322.06,156556887.0,10695731488133.0,1277304775231035.0,,,,,
2020-08-19,,2345.22,2352.54,2325.86,2327.7,99990420.0,7026697358186.0,1280407523941630.0,,,,,
2020-08-20,,2304.74,2322.63,2237.17,2239.55,146745651.0,9464280318044.0,1231916300743280.0,,,,,
2020-08-21,,2273.58,2300.38,2251.07,2273.51,110600224.0,7462088075350.0,1250599723017090.0,,,,,
2020-08-24,,2279.19,2304.28,2253.27,2297.81,96986306.0,5898377175265.0,1263965845529860.0,,,,,
2020-08-25,,2320.69,2333.86,2307.41,2329.36,112412768.0,6356559816702.0,1281318936633575.0,,,,,
2020-08-26,,2328.88,2338.67,2299.78,2332.8,102123445.0,7221226436088.0,1283211756187575.0,,,,,
2020-08-27,,2335.53,2339.98,2310.8,2310.8,101012891.0,7616995019800.0,1271110661671625.0,,,,,
2020-08-28,,2329.03,2344.44,2309.64,2317.55,97056624.0,6941505682439.0,1274823946915725.0,,,,,
2020-08-31,,2340.34,2344.32,2275.96,2276.1,146790788.0,10526015431358.0,1252021129591880.0,,,,,
2020-09-01,,2290.61,2306.76,2280.75,2296.4,100164258.0,6631542971985.0,1263189648862015.0,,,,,
2020-09-02,,2310.25,2317.22,2283.83,2306.13,94897749.0,6037738879583.0,1268539757575105.0,,,,,
2020-09-03,,2326.59,2346.1,2325.49,2339.73,126893574.0,8368151024899.0,1287025949696945.0,,,,,
2020-09-04,,2280.11,2311.67,2280.11,2306.46,128761240.0,8745881996530.0,1268724817010600.0,,,,,
2020-09-07,,2306.06,2321.66,2298.12,2317.2,115535240.0,6984670004350.0,1274631771525980.0,,,,,
2020-09-08,,2335.18,2344.2,2323.63,2343.11,122072808.0,8242588120845.0,1288883812868215.0,,,,,
2020-09-09,,2315.68,2332.38,2311.71,2318.49,123460042.0,8335010241344.0,1275340894162750.0,,,,,
2020-09-10,,2347.87,2350.98,2331.71,2338.22,114701799.0,7742847915262.0,1286191177111155.0,,,,,
2020-09-11,,2331.62,2339.2,2314.58,2338.06,83598693.0,5458890819011.0,1286112268255635.0,,,,,
2020-09-14,,2361.53,2372.38,2353.55,2371.43,98054216.0,6166978743340.0,1304466209633090.0,,,,,
2020-09-15,,2377.24,2389.7,2367.66,2388.2,95855668.0,6289713703603.0,1313691137686880.0,,,,,
2020-09-16,,2386.48,2395.16,2376.0,2381.14,92850908.0,6149908596735.0,1309812119670285.0,,,,,
2020-09-17,,2373.69,2380.28,2342.42,2350.49,116968738.0,9091711710894.0,1292952852567435.0,,,,,
2020-09-18,,2359.19,2362.4,2339.74,2352.97,89028108.0,6669182103325.0,1294314584987095.0,,,,,
2020-09-21,,2350.37,2369.43,2325.89,2333.69,96706734.0,6723009205804.0,1283714079873860.0,,,,,
2020-09-22,,2333.79,2335.36,2272.59,2282.21,108180405.0,7288571467868.0,1255397581476400.0,,,,,
2020-09-23,,2301.37,2303.08,2239.38,2283.93,97945137.0,7037391056519.0,1256342350832425.0,,,,,
2020-09-24,,2248.48,2263.27,2227.17,2229.92,102894296.0,6859451957493.0,1226632773503620.0,,,,,
2020-09-25,,2251.69,2252.94,2226.16,2237.07,72877795.0,4635169929692.0,1230615560037520.0,,,,,
2020-09-28,,2258.65,2273.55,2246.17,2264.25,62630452.0,4151362979684.0,1245568546213010.0,,,,,
2020-09-29,,2287.19,2296.78,2276.57,2282.98,77007561.0,4998462739193.0,1255868495933925.0,,,,,
