날짜,Materials,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2017-12-07,2706.88,,,,,,,,,,,,
2017-12-08,2675.11,,,,,,,,,,,,
2017-12-11,2703.8,,,,,,,,,,,,
2017-12-12,2684.01,,,,,,,,,,,,
2017-12-13,2723.12,,,,,,,,,,,,
2017-12-14,2698.35,,,,,,,,,,,,
2017-12-15,2744.35,,,,,,,,,,,,
2017-12-18,2736.98,,,,,,,,,,,,
2017-12-19,2709.44,,,,,,,,,,,,
2017-12-20,2713.85,,,,,,,,,,,,
2017-12-21,2685.95,,,,,,,,,,,,
2017-12-22,2704.59,,,,,,,,,,,,
2017-12-26,2709.72,,,,,,,,,,,,
2017-12-27,2711.68,,,,,,,,,,,,
2017-12-28,2735.16,,,,,,,,,,,,
2018-01-02,2757.97,,,,,,,,,,,,
2018-01-03,2756.65,,,,,,,,,,,,
2018-01-04,2721.55,,,,,,,,,,,,
2018-01-05,2746.19,,,,,,,,,,,,
2018-01-08,2755.17,,,,,,,,,,,,
2018-01-09,2763.77,,,,,,,,,,,,
2018-01-10,2801.63,,,,,,,,,,,,
2018-01-11,2801.03,,,,,,,,,,,,
2018-01-12,2823.53,,,,,,,,,,,,
2018-01-15,2847.8,,,,,,,,,,,,
2018-01-16,2852.46,,,,,,,,,,,,
2018-01-17,2848.69,,,,,,,,,,,,
2018-01-18,2850.0,,,,,,,,,,,,
2018-01-19,2865.52,,,,,,,,,,,,
2018-01-22,2880.1,,,,,,,,,,,,
2018-01-23,2915.13,,,,,,,,,,,,
2018-01-24,2940.71,,,,,,,,,,,,
2018-01-25,2963.19,,,,,,,,,,,,
2018-01-26,2992.61,,,,,,,,,,,,
2018-01-29,3017.0,,,,,,,,,,,,
2018-01-30,3019.19,,,,,,,,,,,,
2018-01-31,2999.17,,,,,,,,,,,,
2018-02-01,3012.94,,,,,,,,,,,,
2018-02-02,2976.46,,,,,,,,,,,,
2018-02-05,2896.01,,,,,,,,,,,,
2018-02-06,2868.72,,,,,,,,,,,,
2018-02-07,2788.61,,,,,,,,,,,,
2018-02-08,2819.08,,,,,,,,,,,,
2018-02-09,2808.43,,,,,,,,,,,,
2018-02-12,2802.02,,,,,,,,,,,,
2018-02-13,2759.71,,,,,,,,,,,,
2018-02-14,2766.28,,,,,,,,,,,,
2018-02-19,2816.63,,,,,,,,,,,,
2018-02-20,2791.23,,,,,,,,,,,,
2018-02-21,2807.53,,,,,,,,,,,,
2018-02-22,2789.62,,,,,,,,,,,,
2018-02-23,2827.87,,,,,,,,,,,,
2018-02-26,2825.9,,,,,,,,,,,,
2018-02-27,2813.13,,,,,,,,,,,,
2018-02-28,2783.51,,,,,,,,,,,,
2018-03-02,2746.99,,,,,,,,,,,,
2018-03-05,2705.1,,,,,,,,,,,,
2018-03-06,2735.09,,,,,,,,,,,,
2018-03-07,2694.42,,,,,,,,,,,,
2018-03-08,2714.42,,,,,,,,,,,,
2018-03-09,2766.97,,,,,,,,,,,,
2018-03-12,2800.89,,,,,,,,,,,,
2018-03-13,2778.14,,,,,,,,,,,,
2018-03-14,2761.81,,,,,,,,,,,,
2018-03-15,2782.28,,,,,,,,,,,,
2018-03-16,2779.72,,,,,,,,,,,,
2018-03-19,2769.44,,,,,,,,,,,,
2018-03-20,2769.85,,,,,,,,,,,,
2018-03-21,2771.39,,,,,,,,,,,,
2018-03-22,2772.95,,,,,,,,,,,,
2018-03-23,2683.62,,,,,,,,,,,,
2018-03-26,2713.39,,,,,,,,,,,,
2018-03-27,2746.74,,,,,,,,,,,,
2018-03-28,2724.73,,,,,,,,,,,,
2018-03-29,2732.28,,,,,,,,,,,,
2018-03-30,2763.67,,,,,,,,,,,,
2018-04-02,2762.05,,,,,,,,,,,,
2018-04-03,2769.33,,,,,,,,,,,,
2018-04-04,2737.81,,,,,,,,,,,,
2018-04-05,2750.81,,,,,,,,,,,,
2018-04-06,2750.43,,,,,,,,,,,,
2018-04-09,2754.5,,,,,,,,,,,,
2018-04-10,2758.7,,,,,,,,,,,,
2018-04-11,2771.57,,,,,,,,,,,,
2018-04-12,2760.65,,,,,,,,,,,,
2018-04-13,2769.85,,,,,,,,,,,,
2018-04-16,2785.34,,,,,,,,,,,,
2018-04-17,2792.82,,,,,,,,,,,,
2018-04-18,2812.15,,,,,,,,,,,,
2018-04-19,2830.97,,,,,,,,,,,,
2018-04-20,2840.73,,,,,,,,,,,,
2018-04-23,2829.02,,,,,,,,,,,,
2018-04-24,2836.21,,,,,,,,,,,,
2018-04-25,2818.06,,,,,,,,,,,,
2018-04-26,2830.84,,,,,,,,,,,,
2018-04-27,2832.6,,,,,,,,,,,,
2018-04-30,2881.07,,,,,,,,,,,,
2018-05-02,2907.37,,,,,,,,,,,,
2018-05-03,2865.73,,,,,,,,,,,,
2018-05-04,2877.56,,,,,,,,,,,,
2018-05-08,2839.69,,,,,,,,,,,,
2018-05-09,2842.85,,,,,,,,,,,,
2018-05-10,2872.63,,,,,,,,,,,,
2018-05-11,2917.69,,,,,,,,,,,,
2018-05-14,2965.02,,,,,,,,,,,,
2018-05-15,2961.02,,,,,,,,,,,,
2018-05-16,2913.34,,,,,,,,,,,,
2018-05-17,2914.3,,,,,,,,,,,,
2018-05-18,2939.57,,,,,,,,,,,,
2018-05-21,2934.95,,,,,,,,,,,,
2018-05-23,2906.0,,,,,,,,,,,,
2018-05-24,2893.25,,,,,,,,,,,,
2018-05-25,2837.02,,,,,,,,,,,,
2018-05-28,2937.43,,,,,,,,,,,,
2018-05-29,2902.55,,,,,,,,,,,,
2018-05-30,2888.56,,,,,,,,,,,,
2018-05-31,2905.48,,,,,,,,,,,,
2018-06-01,2900.57,,,,,,,,,,,,
2018-06-04,2908.95,,,,,,,,,,,,
2018-06-05,2914.75,,,,,,,,,,,,
2018-06-07,2933.3,,,,,,,,,,,,
2018-06-08,2910.61,,,,,,,,,,,,
2018-06-11,2956.87,,,,,,,,,,,,
2018-06-12,2954.44,,,,,,,,,,,,
2018-06-14,2899.04,,,,,,,,,,,,
2018-06-15,2887.68,,,,,,,,,,,,
2018-06-18,2829.05,,,,,,,,,,,,
2018-06-19,2766.08,,,,,,,,,,,,
2018-06-20,2802.11,,,,,,,,,,,,
2018-06-21,2758.78,,,,,,,,,,,,
2018-06-22,2768.21,,,,,,,,,,,,
2018-06-25,2797.78,,,,,,,,,,,,
2018-06-26,2783.4,,,,,,,,,,,,
2018-06-27,2748.23,,,,,,,,,,,,
2018-06-28,2733.77,,,,,,,,,,,,
2018-06-29,2749.5,,,,,,,,,,,,
2018-07-02,2670.42,,,,,,,,,,,,
2018-07-03,2659.58,,,,,,,,,,,,
2018-07-04,2658.52,,,,,,,,,,,,
2018-07-05,2630.33,,,,,,,,,,,,
2018-07-06,2682.15,,,,,,,,,,,,
2018-07-09,2662.57,,,,,,,,,,,,
2018-07-10,2672.36,,,,,,,,,,,,
2018-07-11,2660.89,,,,,,,,,,,,
2018-07-12,2671.34,,,,,,,,,,,,
2018-07-13,2692.38,,,,,,,,,,,,
2018-07-16,2674.39,,,,,,,,,,,,
2018-07-17,2666.11,,,,,,,,,,,,
2018-07-18,2624.87,,,,,,,,,,,,
2018-07-19,2592.16,,,,,,,,,,,,
2018-07-20,2592.38,,,,,,,,,,,,
2018-07-23,2567.02,,,,,,,,,,,,
2018-07-24,2609.21,,,,,,,,,,,,
2018-07-25,2612.64,,,,,,,,,,,,
2018-07-26,2635.1,,,,,,,,,,,,
2018-07-27,2641.07,,,,,,,,,,,,
2018-07-30,2642.68,,,,,,,,,,,,
2018-07-31,2649.22,,,,,,,,,,,,
2018-08-01,2672.31,,,,,,,,,,,,
2018-08-02,2633.24,,,,,,,,,,,,
2018-08-03,2666.18,,,,,,,,,,,,
2018-08-06,2660.11,,,,,,,,,,,,
2018-08-07,2651.02,,,,,,,,,,,,
2018-08-08,2639.67,,,,,,,,,,,,
2018-08-09,2641.76,,,,,,,,,,,,
2018-08-10,2656.08,,,,,,,,,,,,
2018-08-13,2597.93,,,,,,,,,,,,
2018-08-14,2626.45,,,,,,,,,,,,
2018-08-16,2623.95,,,,,,,,,,,,
2018-08-17,2642.36,,,,,,,,,,,,
2018-08-20,2654.38,,,,,,,,,,,,
2018-08-21,2666.21,,,,,,,,,,,,
2018-08-22,2641.85,,,,,,,,,,,,
2018-08-23,2655.86,,,,,,,,,,,,
2018-08-24,2671.89,,,,,,,,,,,,
2018-08-27,2666.2,,,,,,,,,,,,
2018-08-28,2685.62,,,,,,,,,,,,
2018-08-29,2689.21,,,,,,,,,,,,
2018-08-30,2677.53,,,,,,,,,,,,
2018-08-31,2684.57,,,,,,,,,,,,
2018-09-03,2676.3,,,,,,,,,,,,
2018-09-04,2685.16,,,,,,,,,,,,
2018-09-05,2674.98,,,,,,,,,,,,
2018-09-06,2669.39,,,,,,,,,,,,
2018-09-07,2689.02,,,,,,,,,,,,
2018-09-10,2705.7,,,,,,,,,,,,
2018-09-11,2723.01,,,,,,,,,,,,
2018-09-12,2729.59,,,,,,,,,,,,
2018-09-13,2736.42,,,,,,,,,,,,
2018-09-14,2745.27,,,,,,,,,,,,
2018-09-17,2720.45,,,,,,,,,,,,
2018-09-18,2721.99,,,,,,,,,,,,
2018-09-19,2706.34,,,,,,,,,,,,
2018-09-20,2703.03,,,,,,,,,,,,
2018-09-21,2729.37,,,,,,,,,,,,
2018-09-27,2747.34,,,,,,,,,,,,
2018-09-28,2745.35,,,,,,,,,,,,
2018-10-01,2742.1,,,,,,,,,,,,
2018-10-02,2712.43,,,,,,,,,,,,
2018-10-04,2692.94,,,,,,,,,,,,
2018-10-05,2665.56,,,,,,,,,,,,
2018-10-08,2638.16,,,,,,,,,,,,
2018-10-10,2566.83,,,,,,,,,,,,
2018-10-11,2442.96,,,,,,,,,,,,
2018-10-12,2479.94,,,,,,,,,,,,
2018-10-15,2465.19,,,,,,,,,,,,
2018-10-16,2472.48,,,,,,,,,,,,
2018-10-17,2489.6,,,,,,,,,,,,
2018-10-18,2469.25,,,,,,,,,,,,
2018-10-19,2475.15,,,,,,,,,,,,
2018-10-22,2473.05,,,,,,,,,,,,
2018-10-23,2399.97,,,,,,,,,,,,
2018-10-24,2392.42,,,,,,,,,,,,
2018-10-25,2352.31,,,,,,,,,,,,
2018-10-26,2296.15,,,,,,,,,,,,
2018-10-29,2215.45,,,,,,,,,,,,
2018-10-30,2226.79,,,,,,,,,,,,
2018-10-31,2242.65,,,,,,,,,,,,
2018-11-01,2246.84,,,,,,,,,,,,
2018-11-02,2330.02,,,,,,,,,,,,
2018-11-05,2304.04,,,,,,,,,,,,
2018-11-06,2335.0,,,,,,,,,,,,
2018-11-07,2286.42,,,,,,,,,,,,
2018-11-08,2333.11,,,,,,,,,,,,
2018-11-09,2327.84,,,,,,,,,,,,
2018-11-12,2328.81,,,,,,,,,,,,
2018-11-13,2330.54,,,,,,,,,,,,
2018-11-14,2340.2,,,,,,,,,,,,
2018-11-15,2373.83,,,,,,,,,,,,
2018-11-16,2395.94,,,,,,,,,,,,
2018-11-19,2426.28,,,,,,,,,,,,
2018-11-20,2417.2,,,,,,,,,,,,
2018-11-21,2443.1,,,,,,,,,,,,
2018-11-22,2427.57,,,,,,,,,,,,
2018-11-23,2407.33,,,,,,,,,,,,
2018-11-26,2448.6,,,,,,,,,,,,
2018-11-27,2445.71,,,,,,,,,,,,
2018-11-28,2450.75,,,,,,,,,,,,
2018-11-29,2450.31,,,,,,,,,,,,
2018-11-30,2452.81,,,,,,,,,,,,
2018-12-03,2483.69,,,,,,,,,,,,
2018-12-04,2478.34,,,,,,,,,,,,
2018-12-05,2465.47,,,,,,,,,,,,
2018-12-06,2426.49,,,,,,,,,,,,
2018-12-07,2427.81,,,,,,,,,,,,
2018-12-10,2392.08,,,,,,,,,,,,
2018-12-11,2385.52,,,,,,,,,,,,
2018-12-12,2426.16,,,,,,,,,,,,
2018-12-13,2456.82,,,,,,,,,,,,
2018-12-14,2448.81,,,,,,,,,,,,
2018-12-17,2443.54,,,,,,,,,,,,
2018-12-18,2434.35,,,,,,,,,,,,
2018-12-19,2443.41,,,,,,,,,,,,
2018-12-20,2441.51,,,,,,,,,,,,
2018-12-21,2442.77,,,,,,,,,,,,
2018-12-24,2425.34,,,,,,,,,,,,
2018-12-26,2379.86,,,,,,,,,,,,
2018-12-27,2408.52,,,,,,,,,,,,
2018-12-28,2423.77,,,,,,,,,,,,
2019-01-02,2383.04,,,,,,,,,,,,
2019-01-03,2357.76,,,,,,,,,,,,
2019-01-04,2382.98,,,,,,,,,,,,
2019-01-07,2409.24,,,,,,,,,,,,
2019-01-08,2410.37,,,,,,,,,,,,
2019-01-09,2440.56,,,,,,,,,,,,
2019-01-10,2433.11,,,,,,,,,,,,
2019-01-11,2437.79,,,,,,,,,,,,
2019-01-14,2436.67,,,,,,,,,,,,
2019-01-15,2450.09,,,,,,,,,,,,
2019-01-16,2454.47,,,,,,,,,,,,
2019-01-17,2433.65,,,,,,,,,,,,
2019-01-18,2459.21,,,,,,,,,,,,
2019-01-21,2459.36,,,,,,,,,,,,
2019-01-22,2454.0,,,,,,,,,,,,
2019-01-23,2481.76,,,,,,,,,,,,
2019-01-24,2481.9,,,,,,,,,,,,
2019-01-25,2500.49,,,,,,,,,,,,
2019-01-28,2503.6,,,,,,,,,,,,
2019-01-29,2486.73,,,,,,,,,,,,
2019-01-30,2504.0,,,,,,,,,,,,
2019-01-31,2520.52,,,,,,,,,,,,
2019-02-01,2529.76,,,,,,,,,,,,
2019-02-07,2550.72,,,,,,,,,,,,
2019-02-08,2537.12,,,,,,,,,,,,
2019-02-11,2531.03,,,,,,,,,,,,
2019-02-12,2520.18,,,,,,,,,,,,
2019-02-13,2540.68,,,,,,,,,,,,
2019-02-14,2558.41,,,,,,,,,,,,
2019-02-15,2554.2,,,,,,,,,,,,
2019-02-18,2574.68,,,,,,,,,,,,
2019-02-19,2583.04,,,,,,,,,,,,
2019-02-20,2584.59,,,,,,,,,,,,
2019-02-21,2584.07,,,,,,,,,,,,
2019-02-22,2590.13,,,,,,,,,,,,
2019-02-25,2591.58,,,,,,,,,,,,
2019-02-26,2589.39,,,,,,,,,,,,
2019-02-27,2599.46,,,,,,,,,,,,
2019-02-28,2542.83,,,,,,,,,,,,
2019-03-04,2573.21,,,,,,,,,,,,
2019-03-05,2567.87,,,,,,,,,,,,
2019-03-06,2565.75,,,,,,,,,,,,
2019-03-07,2553.13,,,,,,,,,,,,
2019-03-08,2526.97,,,,,,,,,,,,
2019-03-11,2533.48,,,,,,,,,,,,
2019-03-12,2556.57,,,,,,,,,,,,
2019-03-13,2571.46,,,,,,,,,,,,
2019-03-14,2583.37,,,,,,,,,,,,
2019-03-15,2594.2,,,,,,,,,,,,
2019-03-18,2602.43,,,,,,,,,,,,
2019-03-19,2587.46,,,,,,,,,,,,
2019-03-20,2585.14,,,,,,,,,,,,
2019-03-21,2542.35,,,,,,,,,,,,
2019-03-22,2532.24,,,,,,,,,,,,
2019-03-25,2485.22,,,,,,,,,,,,
2019-03-26,2510.26,,,,,,,,,,,,
2019-03-27,2510.86,,,,,,,,,,,,
2019-03-28,2480.53,,,,,,,,,,,,
2019-03-29,2503.59,,,,,,,,,,,,
2019-04-01,2533.36,,,,,,,,,,,,
2019-04-02,2523.65,,,,,,,,,,,,
2019-04-03,2544.13,,,,,,,,,,,,
2019-04-04,2546.62,,,,,,,,,,,,
2019-04-05,2543.57,,,,,,,,,,,,
2019-04-08,2551.27,,,,,,,,,,,,
2019-04-09,2551.11,,,,,,,,,,,,
2019-04-10,2572.38,,,,,,,,,,,,
2019-04-11,2587.01,,,,,,,,,,,,
2019-04-12,2609.46,,,,,,,,,,,,
2019-04-15,2621.54,,,,,,,,,,,,
2019-04-16,2613.69,,,,,,,,,,,,
2019-04-17,2609.95,,,,,,,,,,,,
2019-04-18,2573.75,,,,,,,,,,,,
2019-04-19,2580.12,,,,,,,,,,,,
2019-04-22,2577.38,,,,,,,,,,,,
2019-04-23,2573.49,,,,,,,,,,,,
2019-04-24,2552.49,,,,,,,,,,,,
2019-04-25,2542.95,,,,,,,,,,,,
2019-04-26,2524.39,,,,,,,,,,,,
2019-04-29,2557.32,,,,,,,,,,,,
2019-04-30,2556.46,,,,,,,,,,,,
2019-05-02,2565.66,,,,,,,,,,,,
2019-05-03,2544.6,,,,,,,,,,,,
2019-05-07,2516.15,,,,,,,,,,,,
2019-05-08,2516.48,,,,,,,,,,,,
2019-05-09,2457.17,,,,,,,,,,,,
2019-05-10,2457.09,,,,,,,,,,,,
2019-05-13,2405.59,,,,,,,,,,,,
2019-05-14,2419.08,,,,,,,,,,,,
2019-05-15,2445.25,,,,,,,,,,,,
2019-05-16,2429.17,,,,,,,,,,,,
2019-05-17,2410.25,,,,,,,,,,,,
2019-05-20,2387.54,,,,,,,,,,,,
2019-05-21,2386.9,,,,,,,,,,,,
2019-05-22,2384.18,,,,,,,,,,,,
2019-05-23,2366.98,,,,,,,,,,,,
2019-05-24,2359.02,,,,,,,,,,,,
2019-05-27,2352.75,,,,,,,,,,,,
2019-05-28,2370.94,,,,,,,,,,,,
2019-05-29,2324.39,,,,,,,,,,,,
2019-05-30,2317.42,,,,,,,,,,,,
2019-05-31,2316.59,,,,,,,,,,,,
2019-06-03,2323.07,,,,,,,,,,,,
2019-06-04,2329.32,,,,,,,,,,,,
2019-06-05,2336.3,,,,,,,,,,,,
2019-06-07,2351.07,,,,,,,,,,,,
2019-06-10,2368.5,,,,,,,,,,,,
2019-06-11,2393.14,,,,,,,,,,,,
2019-06-12,2389.31,,,,,,,,,,,,
2019-06-13,2415.62,,,,,,,,,,,,
2019-06-14,2392.99,,,,,,,,,,,,
2019-06-17,2377.85,,,,,,,,,,,,
2019-06-18,2381.24,,,,,,,,,,,,
2019-06-19,2392.41,,,,,,,,,,,,
2019-06-20,2405.12,,,,,,,,,,,,
2019-06-21,2389.6,,,,,,,,,,,,
2019-06-24,2386.33,,,,,,,,,,,,
2019-06-25,2368.58,,,,,,,,,,,,
2019-06-26,2359.11,,,,,,,,,,,,
2019-06-27,2365.18,,,,,,,,,,,,
2019-06-28,2349.32,,,,,,,,,,,,
2019-07-01,2359.13,,,,,,,,,,,,
2019-07-02,2358.26,,,,,,,,,,,,
2019-07-03,2339.74,,,,,,,,,,,,
2019-07-04,2343.71,,,,,,,,,,,,
2019-07-05,2356.8,,,,,,,,,,,,
2019-07-08,2294.45,,,,,,,,,,,,
2019-07-09,2257.56,,,,,,,,,,,,
2019-07-10,2265.19,,,,,,,,,,,,
2019-07-11,2287.31,,,,,,,,,,,,
2019-07-12,2291.12,,,,,,,,,,,,
2019-07-15,2273.06,,,,,,,,,,,,
2019-07-16,2287.71,,,,,,,,,,,,
2019-07-17,2264.13,,,,,,,,,,,,
2019-07-18,2258.27,,,,,,,,,,,,
2019-07-19,2292.07,,,,,,,,,,,,
2019-07-22,2284.99,,,,,,,,,,,,
2019-07-23,2286.03,,,,,,,,,,,,
2019-07-24,2266.54,,,,,,,,,,,,
2019-07-25,2236.93,,,,,,,,,,,,
2019-07-26,2220.48,,,,,,,,,,,,
2019-07-29,2160.8,,,,,,,,,,,,
2019-07-30,2171.99,,,,,,,,,,,,
2019-07-31,2174.63,,,,,,,,,,,,
2019-08-01,2165.91,,,,,,,,,,,,
2019-08-02,2141.57,,,,,,,,,,,,
2019-08-05,2056.34,,,,,,,,,,,,
2019-08-06,2029.8,,,,,,,,,,,,
2019-08-07,2027.18,,,,,,,,,,,,
2019-08-08,2082.35,,,,,,,,,,,,
2019-08-09,2083.66,,,,,,,,,,,,
2019-08-12,2081.31,,,,,,,,,,,,
2019-08-13,2081.95,,,,,,,,,,,,
2019-08-14,2083.89,,,,,,,,,,,,
2019-08-16,2060.99,,,,,,,,,,,,
2019-08-19,2093.95,,,,,,,,,,,,
2019-08-20,2109.34,,,,,,,,,,,,
2019-08-21,2124.67,,,,,,,,,,,,
2019-08-22,2119.5,,,,,,,,,,,,
2019-08-23,2103.23,,,,,,,,,,,,
2019-08-26,2062.84,,,,,,,,,,,,
2019-08-27,2058.29,,,,,,,,,,,,
2019-08-28,2085.38,,,,,,,,,,,,
2019-08-29,2091.97,,,,,,,,,,,,
2019-08-30,2116.1,,,,,,,,,,,,
2019-09-02,2126.17,,,,,,,,,,,,
2019-09-03,2135.49,,,,,,,,,,,,
2019-09-04,2155.51,,,,,,,,,,,,
2019-09-05,2150.1,,,,,,,,,,,,
2019-09-06,2140.94,,,,,,,,,,,,
2019-09-09,2133.88,,,,,,,,,,,,
2019-09-10,2154.94,,,,,,,,,,,,
2019-09-11,2175.38,,,,,,,,,,,,
2019-09-16,2201.4,,,,,,,,,,,,
2019-09-17,2205.91,,,,,,,,,,,,
2019-09-18,2208.25,,,,,,,,,,,,
2019-09-19,2202.17,,,,,,,,,,,,
2019-09-20,2213.4,,,,,,,,,,,,
2019-09-23,2209.89,,,,,,,,,,,,
2019-09-24,2217.38,,,,,,,,,,,,
2019-09-25,2177.6,,,,,,,,,,,,
2019-09-26,2180.15,,,,,,,,,,,,
2019-09-27,2163.09,,,,,,,,,,,,
2019-09-30,2171.97,,,,,,,,,,,,
2019-10-01,2192.82,,,,,,,,,,,,
2019-10-02,2158.0,,,,,,,,,,,,
2019-10-04,2130.92,,,,,,,,,,,,
2019-10-07,2131.46,,,,,,,,,,,,
2019-10-08,2144.8,,,,,,,,,,,,
2019-10-10,2119.86,,,,,,,,,,,,
2019-10-11,2129.04,,,,,,,,,,,,
2019-10-14,2160.5,,,,,,,,,,,,
2019-10-15,2169.26,,,,,,,,,,,,
2019-10-16,2186.03,,,,,,,,,,,,
2019-10-17,2178.03,,,,,,,,,,,,
2019-10-18,2180.22,,,,,,,,,,,,
2019-10-21,2174.54,,,,,,,,,,,,
2019-10-22,2186.28,,,,,,,,,,,,
2019-10-23,2170.97,,,,,,,,,,,,
2019-10-24,2169.11,,,,,,,,,,,,
2019-10-25,2169.03,,,,,,,,,,,,
2019-10-28,2180.39,,,,,,,,,,,,
2019-10-29,2173.28,,,,,,,,,,,,
2019-10-30,2159.83,,,,,,,,,,,,
2019-10-31,2169.32,,,,,,,,,,,,
2019-11-01,2167.56,,,,,,,,,,,,
2019-11-04,2208.67,,,,,,,,,,,,
2019-11-05,2214.36,,,,,,,,,,,,
2019-11-06,2222.51,,,,,,,,,,,,
2019-11-07,2221.69,,,,,,,,,,,,
2019-11-08,2226.35,,,,,,,,,,,,
2019-11-11,2214.87,,,,,,,,,,,,
2019-11-12,2223.25,,,,,,,,,,,,
2019-11-13,2208.28,,,,,,,,,,,,
2019-11-14,2211.13,,,,,,,,,,,,
2019-11-15,2228.46,,,,,,,,,,,,
2019-11-18,2217.31,,,,,,,,,,,,
2019-11-19,2210.04,,,,,,,,,,,,
2019-11-20,2183.81,,,,,,,,,,,,
2019-11-21,2156.71,,,,,,,,,,,,
2019-11-22,2163.03,,,,,,,,,,,,
2019-11-25,2193.98,,,,,,,,,,,,
2019-11-26,2205.38,,,,,,,,,,,,
2019-11-27,2206.63,,,,,,,,,,,,
2019-11-28,2200.3,,,,,,,,,,,,
2019-11-29,2188.41,,,,,,,,,,,,
2019-12-02,2186.52,,,,,,,,,,,,
2019-12-03,2174.12,,,,,,,,,,,,
2019-12-04,2159.1,,,,,,,,,,,,
2019-12-05,2149.45,,,,,,,,,,,,
2019-12-06,2160.68,,,,,,,,,,,,
2019-12-09,2141.79,,,,,,,,,,,,
2019-12-10,2156.84,,,,,,,,,,,,
2019-12-11,2167.12,,,,,,,,,,,,
2019-12-12,2186.97,,,,,,,,,,,,
2019-12-13,2198.39,,,,,,,,,,,,
2019-12-16,2201.22,,,,,,,,,,,,
2019-12-17,2206.32,,,,,,,,,,,,
2019-12-18,2199.42,,,,,,,,,,,,
2019-12-19,2208.05,,,,,,,,,,,,
2019-12-20,2215.28,,,,,,,,,,,,
2019-12-23,2223.96,,,,,,,,,,,,
2019-12-24,2217.17,,,,,,,,,,,,
2019-12-26,2224.04,,,,,,,,,,,,
2019-12-27,2223.33,,,,,,,,,,,,
2019-12-30,2238.19,,,,,,,,,,,,
2020-01-02,,2240.87,2241.45,2217.98,2226.73,33958102.0,575347886749.0,161171232774138.0,,,,,
2020-01-03,,2233.64,2238.19,2215.72,2223.54,41055389.0,696583116608.0,160942479762089.0,,,,,
2020-01-06,,2203.4,2206.71,2178.33,2181.29,48808198.0,731658440534.0,157886412653672.0,,,,,
2020-01-07,,2192.85,2203.66,2191.01,2198.51,40927982.0,727661764508.0,159133333374037.0,,,,,
2020-01-08,,2174.07,2174.07,2126.09,2136.48,63934540.0,1000553493589.0,154642691329501.0,,,,,
2020-01-09,,2163.72,2175.56,2163.56,2175.56,49217272.0,820160993400.0,157471993322206.0,,,,,
2020-01-10,,2176.46,2193.41,2170.53,2192.28,47324345.0,1008638496815.0,158693941685832.0,,,,,
2020-01-13,,2193.68,2216.83,2193.26,2213.93,43603969.0,1030249243422.0,160260043432557.0,,,,,
2020-01-14,,2223.37,2226.5,2212.15,2219.33,42585486.0,840643326168.0,160651020224407.0,,,,,
2020-01-15,,2220.47,2232.97,2215.9,2232.77,36234353.0,715272283882.0,161624845762034.0,,,,,
2020-01-16,,2232.9,2237.15,2226.49,2233.57,44442623.0,714488729728.0,161693554005660.0,,,,,
2020-01-17,,2238.17,2245.59,2227.54,2227.54,36554574.0,648675804867.0,161256739835703.0,,,,,
2020-01-20,,2232.58,2239.4,2218.4,2219.29,37049782.0,726880628546.0,160686555458644.0,,,,,
2020-01-21,,2223.97,2228.13,2200.37,2203.01,53172390.0,828751318091.0,159506253276227.0,,,,,
2020-01-22,,2205.95,2225.51,2204.02,2224.91,45299105.0,792227138353.0,161091930549427.0,,,,,
2020-01-23,,2218.15,2220.11,2207.58,2213.9,46723567.0,820053808318.0,160344678017564.0,,,,,
2020-01-28,,2157.8,2164.01,2128.61,2141.12,82836417.0,1319346916042.0,155073118501165.0,,,,,
2020-01-29,,2151.16,2154.18,2127.95,2143.3,51476366.0,812726983251.0,155230836063580.0,,,,,
2020-01-30,,2146.01,2153.79,2102.99,2108.1,45897421.0,808086246277.0,152681426088557.0,,,,,
2020-01-31,,2117.17,2120.51,2080.85,2082.49,53846367.0,843918232943.0,150760846479996.0,,,,,
2020-02-03,,2054.64,2078.71,2035.19,2075.15,53426114.0,939854898883.0,150237252244163.0,,,,,
2020-02-04,,2078.85,2104.21,2076.94,2098.53,40031877.0,816702992082.0,151938566512626.0,,,,,
2020-02-05,,2108.92,2110.62,2092.69,2101.6,70283357.0,1146957121295.0,152165221465110.0,,,,,
2020-02-06,,2116.66,2152.47,2115.19,2147.28,99217752.0,1354693369062.0,155455035692775.0,,,,,
2020-02-07,,2146.88,2148.02,2125.26,2129.64,79900957.0,1057851763718.0,154165655604864.0,,,,,
2020-02-10,,2115.97,2125.56,2105.08,2125.24,41208144.0,634483889546.0,153848255799661.0,,,,,
2020-02-11,,2139.71,2148.24,2138.14,2148.24,54902486.0,875736058552.0,155512785732468.0,,,,,
2020-02-12,,2145.8,2161.48,2139.79,2160.77,69498330.0,1054375993633.0,156365319580978.0,,,,,
2020-02-13,,2160.29,2162.19,2144.94,2151.07,67324182.0,1244141607567.0,155665934621293.0,,,,,
2020-02-14,,2151.43,2152.55,2143.99,2145.32,43353677.0,737533810502.0,155259458519364.0,,,,,
2020-02-17,,2147.21,2151.39,2135.82,2150.97,55328132.0,757944943776.0,155674182016428.0,,,,,
2020-02-18,,2142.79,2142.79,2121.33,2127.51,92380329.0,1212131276638.0,154245808622589.0,,,,,
2020-02-19,,2136.64,2140.59,2106.54,2119.63,98875141.0,1334748520021.0,153682716820092.0,,,,,
